"Mod name","Registry name","Item ID","Display name","Exists"
"Oh The Biomes You'll Go","byg:rocky_stone_slab","byg:rocky_stone_slab","Rocky Stone Slab","true"
"Oh The Biomes You'll Go","byg:rocky_stone_stairs","byg:rocky_stone_stairs","Rocky Stone Stairs","true"
"Oh The Biomes You'll Go","byg:rocky_stone_wall","byg:rocky_stone_wall","Rocky Stone Wall","true"
"Oh The Biomes You'll Go","byg:rose","byg:rose","Rose","true"
"Oh The Biomes You'll Go","byg:scorched_bush","byg:scorched_bush","Scorched Bush","true"
"Oh The Biomes You'll Go","byg:scorched_grass","byg:scorched_grass","Scorched Grass","true"
"Oh The Biomes You'll Go","byg:scoria_cobblestone","byg:scoria_cobblestone","Scoria Cobblestone","true"
"Oh The Biomes You'll Go","byg:scoria_cobblestone_slab","byg:scoria_cobblestone_slab","Scoria Cobblestone Slab","true"
"Oh The Biomes You'll Go","byg:scoria_cobblestone_stairs","byg:scoria_cobblestone_stairs","Scoria Cobblestone Stairs","true"
"Oh The Biomes You'll Go","byg:scoria_cobblestone_wall","byg:scoria_cobblestone_wall","Scoria Cobblestone Wall","true"
"Oh The Biomes You'll Go","byg:scoria_pillar","byg:scoria_pillar","Scoria Pillar","true"
"Oh The Biomes You'll Go","byg:scoria_stone","byg:scoria_stone","Scoria Stone","true"
"Oh The Biomes You'll Go","byg:scoria_stone_slab","byg:scoria_stone_slab","Scoria Stone Slab","true"
"Oh The Biomes You'll Go","byg:scoria_stone_stairs","byg:scoria_stone_stairs","Scoria Stone Stairs","true"
"Oh The Biomes You'll Go","byg:scoria_stone_wall","byg:scoria_stone_wall","Scoria Stone Wall","true"
"Oh The Biomes You'll Go","byg:scoria_stonebrick_slab","byg:scoria_stonebrick_slab","Scoria Stonebrick Slab","true"
"Oh The Biomes You'll Go","byg:scoria_stonebrick_stairs","byg:scoria_stonebrick_stairs","Scoria Stonebrick Stairs","true"
"Oh The Biomes You'll Go","byg:scoria_stonebrick_wall","byg:scoria_stonebrick_wall","Scoria Stonebrick Wall","true"
"Oh The Biomes You'll Go","byg:scoria_stonebricks","byg:scoria_stonebricks","Scoria Stonebricks","true"
"Oh The Biomes You'll Go","byg:shiny_chiseled_therium","byg:shiny_chiseled_therium","Shiny Chiseled Therium","true"
"Oh The Biomes You'll Go","byg:shiny_chiseled_therium_slab","byg:shiny_chiseled_therium_slab","Shiny Chiseled Therium Slab","true"
"Oh The Biomes You'll Go","byg:shiny_chiseled_therium_stairs","byg:shiny_chiseled_therium_stairs","Shiny Chiseled Therium Stairs","true"
"Oh The Biomes You'll Go","byg:shiny_chiseled_therium_wall","byg:shiny_chiseled_therium_wall","Shiny Chiseled Therium Wall","true"
"Oh The Biomes You'll Go","byg:short_beach_grass","byg:short_beach_grass","Short Beach Grass","true"
"Oh The Biomes You'll Go","byg:short_grass","byg:short_grass","Short Grass","true"
"Oh The Biomes You'll Go","byg:shulkren_fungus","byg:shulkren_fungus","Shulkren Fungus","true"
"Oh The Biomes You'll Go","byg:shulkren_moss_blanket","byg:shulkren_moss_blanket","Shulkren Moss Blanket","true"
"Oh The Biomes You'll Go","byg:shulkren_phylium","byg:shulkren_phylium","Shulkren Phylium","true"
"Oh The Biomes You'll Go","byg:shulkren_vine","byg:shulkren_vine","Shulkren Vine","true"
"Oh The Biomes You'll Go","byg:shulkren_vine_plant","","Shulkren Vine Plant","true"
"Oh The Biomes You'll Go","byg:shulkren_wart_block","byg:shulkren_wart_block","Shulkren Wart Block","true"
"Oh The Biomes You'll Go","byg:silver_maple_leaves","byg:silver_maple_leaves","Silver Maple Leaves","true"
"Oh The Biomes You'll Go","byg:silver_maple_sapling","byg:silver_maple_sapling","Silver Maple Sapling","true"
"Oh The Biomes You'll Go","byg:silver_vase_flower","byg:silver_vase_flower","Silver Vase Flower","true"
"Oh The Biomes You'll Go","byg:skyris_bookshelf","byg:skyris_bookshelf","Skyris Bookshelf","true"
"Oh The Biomes You'll Go","byg:skyris_button","byg:skyris_button","Skyris Button","true"
"Oh The Biomes You'll Go","byg:skyris_crafting_table","byg:skyris_crafting_table","Skyris Crafting Table","true"
"Oh The Biomes You'll Go","byg:skyris_door","byg:skyris_door","Skyris Door","true"
"Oh The Biomes You'll Go","byg:skyris_fence","byg:skyris_fence","Skyris Fence","true"
"Oh The Biomes You'll Go","byg:skyris_fence_gate","byg:skyris_fence_gate","Skyris Fence Gate","true"
"Oh The Biomes You'll Go","byg:skyris_leaves","byg:skyris_leaves","Skyris Leaves","true"
"Oh The Biomes You'll Go","byg:skyris_log","byg:skyris_log","Skyris Log","true"
"Oh The Biomes You'll Go","byg:skyris_planks","byg:skyris_planks","Skyris Planks","true"
"Oh The Biomes You'll Go","byg:skyris_pressure_plate","byg:skyris_pressure_plate","Skyris Pressure Plate","true"
"Oh The Biomes You'll Go","byg:skyris_sapling","byg:skyris_sapling","Skyris Sapling","true"
"Oh The Biomes You'll Go","byg:skyris_slab","byg:skyris_slab","Skyris Slab","true"
"Oh The Biomes You'll Go","byg:skyris_stairs","byg:skyris_stairs","Skyris Stairs","true"
"Oh The Biomes You'll Go","byg:skyris_trapdoor","byg:skyris_trapdoor","Skyris Trapdoor","true"
"Oh The Biomes You'll Go","byg:skyris_vine","byg:skyris_vine","Skyris Vine","true"
"Oh The Biomes You'll Go","byg:skyris_wood","byg:skyris_wood","Skyris Wood","true"
"Oh The Biomes You'll Go","byg:small_subzero_crystal_bud","byg:small_subzero_crystal_bud","Small Subzero Crystal Bud","true"
"Oh The Biomes You'll Go","byg:snowdrops","byg:snowdrops","Snowdrops","true"
"Oh The Biomes You'll Go","byg:soapstone","byg:soapstone","Soapstone","true"
"Oh The Biomes You'll Go","byg:soapstone_brick_slab","byg:soapstone_brick_slab","Soapstone Brick Slab","true"
"Oh The Biomes You'll Go","byg:soapstone_brick_stairs","byg:soapstone_brick_stairs","Soapstone Brick Stairs","true"
"Oh The Biomes You'll Go","byg:soapstone_brick_wall","byg:soapstone_brick_wall","Soapstone Brick Wall","true"
"Oh The Biomes You'll Go","byg:soapstone_bricks","byg:soapstone_bricks","Soapstone Bricks","true"
"Oh The Biomes You'll Go","byg:soapstone_pillar","byg:soapstone_pillar","Soapstone Pillar","true"
"Oh The Biomes You'll Go","byg:soapstone_slab","byg:soapstone_slab","Soapstone Slab","true"
"Oh The Biomes You'll Go","byg:soapstone_stairs","byg:soapstone_stairs","Soapstone Stairs","true"
"Oh The Biomes You'll Go","byg:soapstone_tile","byg:soapstone_tile","Soapstone Tile","true"
"Oh The Biomes You'll Go","byg:soapstone_tile_slab","byg:soapstone_tile_slab","Soapstone Tile Slab","true"
"Oh The Biomes You'll Go","byg:soapstone_tile_stairs","byg:soapstone_tile_stairs","Soapstone Tile Stairs","true"
"Oh The Biomes You'll Go","byg:soapstone_tile_wall","byg:soapstone_tile_wall","Soapstone Tile Wall","true"
"Oh The Biomes You'll Go","byg:soapstone_wall","byg:soapstone_wall","Soapstone Wall","true"
"Oh The Biomes You'll Go","byg:soul_shroom","byg:soul_shroom","Soul Shroom","true"
"Oh The Biomes You'll Go","byg:soul_shroom_block","byg:soul_shroom_block","Soul Shroom Block","true"
"Oh The Biomes You'll Go","byg:soul_shroom_spore","","Soul Shroom Spore","true"
"Oh The Biomes You'll Go","byg:soul_shroom_spore_end","byg:soul_shroom_spore_end","Soul Shroom Spore End","true"
"Oh The Biomes You'll Go","byg:soul_shroom_stem","byg:soul_shroom_stem","Soul Shroom Stem","true"
"Oh The Biomes You'll Go","byg:stripped_aspen_log","byg:stripped_aspen_log","Stripped Aspen Log","true"
"Oh The Biomes You'll Go","byg:stripped_aspen_wood","byg:stripped_aspen_wood","Stripped Aspen Wood","true"
"Oh The Biomes You'll Go","byg:stripped_baobab_log","byg:stripped_baobab_log","Stripped Baobab Log","true"
"Oh The Biomes You'll Go","byg:stripped_baobab_wood","byg:stripped_baobab_wood","Stripped Baobab Wood","true"
"Oh The Biomes You'll Go","byg:stripped_blue_enchanted_log","byg:stripped_blue_enchanted_log","Stripped Blue Enchanted Log","true"
"Oh The Biomes You'll Go","byg:stripped_blue_enchanted_wood","byg:stripped_blue_enchanted_wood","Stripped Blue Enchanted Wood","true"
"Oh The Biomes You'll Go","byg:stripped_bulbis_stem","byg:stripped_bulbis_stem","Stripped Bulbis Stem","true"
"Oh The Biomes You'll Go","byg:stripped_bulbis_wood","byg:stripped_bulbis_wood","Stripped Bulbis Wood","true"
"Oh The Biomes You'll Go","byg:stripped_cherry_log","byg:stripped_cherry_log","Stripped Cherry Log","true"
"Oh The Biomes You'll Go","byg:stripped_cherry_wood","byg:stripped_cherry_wood","Stripped Cherry Wood","true"
"Oh The Biomes You'll Go","byg:stripped_cika_log","byg:stripped_cika_log","Stripped Cika Log","true"
"Oh The Biomes You'll Go","byg:stripped_cika_wood","byg:stripped_cika_wood","Stripped Cika Wood","true"
"Oh The Biomes You'll Go","byg:stripped_cypress_log","byg:stripped_cypress_log","Stripped Cypress Log","true"
"Oh The Biomes You'll Go","byg:stripped_cypress_wood","byg:stripped_cypress_wood","Stripped Cypress Wood","true"
"Oh The Biomes You'll Go","byg:stripped_ebony_log","byg:stripped_ebony_log","Stripped Ebony Log","true"
"Oh The Biomes You'll Go","byg:stripped_ebony_wood","byg:stripped_ebony_wood","Stripped Ebony Wood","true"
"Oh The Biomes You'll Go","byg:stripped_embur_hyphae","byg:stripped_embur_hyphae","Stripped Embur Hyphae","true"
"Oh The Biomes You'll Go","byg:stripped_embur_pedu","byg:stripped_embur_pedu","Stripped Embur Pedu","true"
"Oh The Biomes You'll Go","byg:stripped_ether_log","byg:stripped_ether_log","Stripped Ether Log","true"
"Oh The Biomes You'll Go","byg:stripped_ether_wood","byg:stripped_ether_wood","Stripped Ether Wood","true"
"Oh The Biomes You'll Go","byg:stripped_fir_log","byg:stripped_fir_log","Stripped Fir Log","true"
"Oh The Biomes You'll Go","byg:stripped_fir_wood","byg:stripped_fir_wood","Stripped Fir Wood","true"
"Oh The Biomes You'll Go","byg:stripped_green_enchanted_log","byg:stripped_green_enchanted_log","Stripped Green Enchanted Log","true"
"Oh The Biomes You'll Go","byg:stripped_green_enchanted_wood","byg:stripped_green_enchanted_wood","Stripped Green Enchanted Wood","true"
"Oh The Biomes You'll Go","byg:stripped_holly_log","byg:stripped_holly_log","Stripped Holly Log","true"
"Oh The Biomes You'll Go","byg:stripped_holly_wood","byg:stripped_holly_wood","Stripped Holly Wood","true"
"Oh The Biomes You'll Go","byg:stripped_jacaranda_log","byg:stripped_jacaranda_log","Stripped Jacaranda Log","true"
"Oh The Biomes You'll Go","byg:stripped_jacaranda_wood","byg:stripped_jacaranda_wood","Stripped Jacaranda Wood","true"
"Oh The Biomes You'll Go","byg:stripped_lament_log","byg:stripped_lament_log","Stripped Lament Log","true"
"Oh The Biomes You'll Go","byg:stripped_lament_wood","byg:stripped_lament_wood","Stripped Lament Wood","true"
"Oh The Biomes You'll Go","byg:stripped_mahogany_log","byg:stripped_mahogany_log","Stripped Mahogany Log","true"
"Oh The Biomes You'll Go","byg:stripped_mahogany_wood","byg:stripped_mahogany_wood","Stripped Mahogany Wood","true"
"Oh The Biomes You'll Go","byg:stripped_mangrove_log","byg:stripped_mangrove_log","Stripped Mangrove Log","true"
"Oh The Biomes You'll Go","byg:stripped_mangrove_wood","byg:stripped_mangrove_wood","Stripped Mangrove Wood","true"
"Oh The Biomes You'll Go","byg:stripped_maple_log","byg:stripped_maple_log","Stripped Maple Log","true"
"Oh The Biomes You'll Go","byg:stripped_maple_wood","byg:stripped_maple_wood","Stripped Maple Wood","true"
"Oh The Biomes You'll Go","byg:stripped_nightshade_log","byg:stripped_nightshade_log","Stripped Nightshade Log","true"
"Oh The Biomes You'll Go","byg:stripped_nightshade_wood","byg:stripped_nightshade_wood","Stripped Nightshade Wood","true"
"Oh The Biomes You'll Go","byg:stripped_palm_log","byg:stripped_palm_log","Stripped Palm Log","true"
"Oh The Biomes You'll Go","byg:stripped_palm_wood","byg:stripped_palm_wood","Stripped Palm Wood","true"
"Oh The Biomes You'll Go","byg:stripped_palo_verde_log","byg:stripped_palo_verde_log","Stripped Palo Verde Log","true"
"Oh The Biomes You'll Go","byg:stripped_palo_verde_wood","byg:stripped_palo_verde_wood","Stripped Palo Verde Wood","true"
"Oh The Biomes You'll Go","byg:stripped_pine_log","byg:stripped_pine_log","Stripped Pine Log","true"
"Oh The Biomes You'll Go","byg:stripped_pine_wood","byg:stripped_pine_wood","Stripped Pine Wood","true"
"Oh The Biomes You'll Go","byg:stripped_rainbow_eucalyptus_log","byg:stripped_rainbow_eucalyptus_log","Stripped Rainbow Eucalyptus Log","true"
"Oh The Biomes You'll Go","byg:stripped_rainbow_eucalyptus_wood","byg:stripped_rainbow_eucalyptus_wood","Stripped Rainbow Eucalyptus Wood","true"
"Oh The Biomes You'll Go","byg:stripped_redwood_log","byg:stripped_redwood_log","Stripped Redwood Log","true"
"Oh The Biomes You'll Go","byg:stripped_redwood_wood","byg:stripped_redwood_wood","Stripped Redwood Wood","true"
"Oh The Biomes You'll Go","byg:stripped_skyris_log","byg:stripped_skyris_log","Stripped Skyris Log","true"
"Oh The Biomes You'll Go","byg:stripped_skyris_wood","byg:stripped_skyris_wood","Stripped Skyris Wood","true"
"Oh The Biomes You'll Go","byg:stripped_sythian_hyphae","byg:stripped_sythian_hyphae","Stripped Sythian Hyphae","true"
"Oh The Biomes You'll Go","byg:stripped_sythian_stem","byg:stripped_sythian_stem","Stripped Sythian Stem","true"
"Oh The Biomes You'll Go","byg:stripped_willow_log","byg:stripped_willow_log","Stripped Willow Log","true"
"Oh The Biomes You'll Go","byg:stripped_willow_wood","byg:stripped_willow_wood","Stripped Willow Wood","true"
"Oh The Biomes You'll Go","byg:stripped_witch_hazel_log","byg:stripped_witch_hazel_log","Stripped Witch Hazel Log","true"
"Oh The Biomes You'll Go","byg:stripped_witch_hazel_wood","byg:stripped_witch_hazel_wood","Stripped Witch Hazel Wood","true"
"Oh The Biomes You'll Go","byg:stripped_zelkova_log","byg:stripped_zelkova_log","Stripped Zelkova Log","true"
"Oh The Biomes You'll Go","byg:stripped_zelkova_wood","byg:stripped_zelkova_wood","Stripped Zelkova Wood","true"
"Oh The Biomes You'll Go","byg:subzero_ash","byg:subzero_ash","Subzero Ash","true"
"Oh The Biomes You'll Go","byg:subzero_ash_block","byg:subzero_ash_block","Subzero Ash Block","true"
"Oh The Biomes You'll Go","byg:subzero_crystal_block","byg:subzero_crystal_block","Subzero Crystal Block","true"
"Oh The Biomes You'll Go","byg:subzero_crystal_cluster","byg:subzero_crystal_cluster","Subzero Crystal Cluster","true"
"Oh The Biomes You'll Go","byg:sythian_bookshelf","byg:sythian_bookshelf","Sythian Bookshelf","true"
"Oh The Biomes You'll Go","byg:sythian_button","byg:sythian_button","Sythian Button","true"
"Oh The Biomes You'll Go","byg:sythian_crafting_table","byg:sythian_crafting_table","Sythian Crafting Table","true"
"Oh The Biomes You'll Go","byg:sythian_door","byg:sythian_door","Sythian Door","true"
"Oh The Biomes You'll Go","byg:sythian_fence","byg:sythian_fence","Sythian Fence","true"
"Oh The Biomes You'll Go","byg:sythian_fence_gate","byg:sythian_fence_gate","Sythian Fence Gate","true"
"Oh The Biomes You'll Go","byg:sythian_fungus","byg:sythian_fungus","Sythian Fungus","true"
"Oh The Biomes You'll Go","byg:sythian_hyphae","byg:sythian_hyphae","Sythian Hyphae","true"
"Oh The Biomes You'll Go","byg:sythian_nylium","byg:sythian_nylium","Sythian Nylium","true"
"Oh The Biomes You'll Go","byg:sythian_planks","byg:sythian_planks","Sythian Planks","true"
"Oh The Biomes You'll Go","byg:sythian_pressure_plate","byg:sythian_pressure_plate","Sythian Pressure Plate","true"
"Oh The Biomes You'll Go","byg:sythian_roots","byg:sythian_roots","Sythian Roots","true"
"Oh The Biomes You'll Go","byg:sythian_sapling","","Sythian Sapling","true"
"Oh The Biomes You'll Go","byg:sythian_scaffolding","byg:sythian_scaffolding","Sythian Scaffolding","true"
"Oh The Biomes You'll Go","byg:sythian_slab","byg:sythian_slab","Sythian Slab","true"
"Oh The Biomes You'll Go","byg:sythian_sprout","byg:sythian_sprout","Sythian Sprout","true"
"Oh The Biomes You'll Go","byg:sythian_stairs","byg:sythian_stairs","Sythian Stairs","true"
"Oh The Biomes You'll Go","byg:sythian_stalk_block","byg:sythian_stalk_block","Sythian Stalk Block","true"
"Oh The Biomes You'll Go","byg:sythian_stem","byg:sythian_stem","Sythian Stem","true"
"Oh The Biomes You'll Go","byg:sythian_trapdoor","byg:sythian_trapdoor","Sythian Trapdoor","true"
"Oh The Biomes You'll Go","byg:sythian_wart_block","byg:sythian_wart_block","Sythian Wart Block","true"
"Oh The Biomes You'll Go","byg:tall_allium","byg:tall_allium","Tall Allium","true"
"Oh The Biomes You'll Go","byg:tall_crimson_roots","byg:tall_crimson_roots","Tall Crimson Roots","true"
"Oh The Biomes You'll Go","byg:tall_cryptic_vent","byg:tall_cryptic_vent","Tall Cryptic Vent","true"
"Oh The Biomes You'll Go","byg:tall_embur_roots","byg:tall_embur_roots","Tall Embur Roots","true"
"Oh The Biomes You'll Go","byg:tall_ether_grass","byg:tall_ether_grass","Tall Ether Grass","true"
"Oh The Biomes You'll Go","byg:tall_pink_allium","byg:tall_pink_allium","Tall Pink Allium","true"
"Oh The Biomes You'll Go","byg:tall_prairie_grass","byg:tall_prairie_grass","Tall Prairie Grass","true"
"Oh The Biomes You'll Go","byg:thereal_bellflower","byg:thereal_bellflower","Thereal Bellflower","true"
"Oh The Biomes You'll Go","byg:therium_block","byg:therium_block","Therium Block","true"
"Oh The Biomes You'll Go","byg:therium_crystal","byg:therium_crystal","Therium Crystal","true"
"Oh The Biomes You'll Go","byg:therium_glass","byg:therium_glass","Therium Glass","true"
"Oh The Biomes You'll Go","byg:therium_glass_pane","byg:therium_glass_pane","Therium Glass Pane","true"
"Oh The Biomes You'll Go","byg:therium_lamp","byg:therium_lamp","Therium Lamp","true"
"Oh The Biomes You'll Go","byg:therium_lantern","byg:therium_lantern","Therium Lantern","true"
"Oh The Biomes You'll Go","byg:tiny_lilypads","byg:tiny_lilypads","Tiny Lilypads","true"
"Oh The Biomes You'll Go","byg:torch_ginger","byg:torch_ginger","Torch Ginger","true"
"Oh The Biomes You'll Go","byg:travertine","byg:travertine","Travertine","true"
"Oh The Biomes You'll Go","byg:travertine_slab","byg:travertine_slab","Travertine Slab","true"
"Oh The Biomes You'll Go","byg:travertine_stairs","byg:travertine_stairs","Travertine Stairs","true"
"Oh The Biomes You'll Go","byg:travertine_wall","byg:travertine_wall","Travertine Wall","true"
"Oh The Biomes You'll Go","byg:vermilion_sculk","byg:vermilion_sculk","Vermilion Sculk","true"
"Oh The Biomes You'll Go","byg:vermilion_sculk_growth","byg:vermilion_sculk_growth","Vermilion Sculk Growth","true"
"Oh The Biomes You'll Go","byg:vermilion_sculk_tendrils","byg:vermilion_sculk_tendrils","Vermilion Sculk Tendrils","true"
"Oh The Biomes You'll Go","byg:violet_leather_flower","byg:violet_leather_flower","Violet Leather Flower","true"
"Oh The Biomes You'll Go","byg:wailing_bell_blossom","byg:wailing_bell_blossom","Wailing Bell Blossom","true"
"Oh The Biomes You'll Go","byg:wailing_nylium","byg:wailing_nylium","Wailing Nylium","true"
"Oh The Biomes You'll Go","byg:warped_bush","byg:warped_bush","Warped Bush","true"
"Oh The Biomes You'll Go","byg:warped_cactus","byg:warped_cactus","Warped Cactus","true"
"Oh The Biomes You'll Go","byg:warped_coral","byg:warped_coral","Warped Coral","true"
"Oh The Biomes You'll Go","byg:warped_coral_block","byg:warped_coral_block","Warped Coral Block","true"
"Oh The Biomes You'll Go","byg:warped_coral_fan","byg:warped_coral_fan","Warped Coral Fan","true"
"Oh The Biomes You'll Go","byg:warped_coral_wall_fan","","Warped Coral Wall Fan","true"
"Oh The Biomes You'll Go","byg:water_silk","byg:water_silk","Water Silk","true"
"Oh The Biomes You'll Go","byg:weed_grass","byg:weed_grass","Weed Grass","true"
"Oh The Biomes You'll Go","byg:weeping_milkcap","byg:weeping_milkcap","Weeping Milkcap","true"
"Oh The Biomes You'll Go","byg:weeping_milkcap_mushroom_block","byg:weeping_milkcap_mushroom_block","Weeping Milkcap Mushroom Block","true"
"Oh The Biomes You'll Go","byg:weeping_roots","byg:weeping_roots","Weeping Roots","true"
"Oh The Biomes You'll Go","byg:weeping_roots_plant","","Weeping Roots Plant","true"
"Oh The Biomes You'll Go","byg:whaling_grass","byg:whaling_grass","Whaling Grass","true"
"Oh The Biomes You'll Go","byg:whaling_vine","byg:whaling_vine","Whaling Vine","true"
"Oh The Biomes You'll Go","byg:white_anemone","byg:white_anemone","White Anemone","true"
"Oh The Biomes You'll Go","byg:white_cherry_foliage","byg:white_cherry_foliage","White Cherry Foliage","true"
"Oh The Biomes You'll Go","byg:white_cherry_leaves","byg:white_cherry_leaves","White Cherry Leaves","true"
"Oh The Biomes You'll Go","byg:white_cherry_sapling","byg:white_cherry_sapling","White Cherry Sapling","true"
"Oh The Biomes You'll Go","byg:white_chiseled_sandstone","byg:white_chiseled_sandstone","White Chiseled Sandstone","true"
"Oh The Biomes You'll Go","byg:white_cut_sandstone","byg:white_cut_sandstone","White Cut Sandstone","true"
"Oh The Biomes You'll Go","byg:white_mushroom_stem","byg:white_mushroom_stem","White Mushroom Stem","true"
"Oh The Biomes You'll Go","byg:white_petal_block","byg:white_petal_block","White Petal Block","true"
"Oh The Biomes You'll Go","byg:white_sage","byg:white_sage","White Sage","true"
"Oh The Biomes You'll Go","byg:white_sand","byg:white_sand","White Sand","true"
"Oh The Biomes You'll Go","byg:white_sandstone","byg:white_sandstone","White Sandstone","true"
"Oh The Biomes You'll Go","byg:white_smooth_sandstone","byg:white_smooth_sandstone","White Smooth Sandstone","true"
"Oh The Biomes You'll Go","byg:willow_bookshelf","byg:willow_bookshelf","Willow Bookshelf","true"
"Oh The Biomes You'll Go","byg:willow_button","byg:willow_button","Willow Button","true"
"Oh The Biomes You'll Go","byg:willow_crafting_table","byg:willow_crafting_table","Willow Crafting Table","true"
"Oh The Biomes You'll Go","byg:willow_door","byg:willow_door","Willow Door","true"
"Oh The Biomes You'll Go","byg:willow_fence","byg:willow_fence","Willow Fence","true"
"Oh The Biomes You'll Go","byg:willow_fence_gate","byg:willow_fence_gate","Willow Fence Gate","true"
"Oh The Biomes You'll Go","byg:willow_leaves","byg:willow_leaves","Willow Leaves","true"
"Oh The Biomes You'll Go","byg:willow_log","byg:willow_log","Willow Log","true"
"Oh The Biomes You'll Go","byg:willow_planks","byg:willow_planks","Willow Planks","true"
"Oh The Biomes You'll Go","byg:willow_pressure_plate","byg:willow_pressure_plate","Willow Pressure Plate","true"
"Oh The Biomes You'll Go","byg:willow_sapling","byg:willow_sapling","Willow Sapling","true"
"Oh The Biomes You'll Go","byg:willow_slab","byg:willow_slab","Willow Slab","true"
"Oh The Biomes You'll Go","byg:willow_stairs","byg:willow_stairs","Willow Stairs","true"
"Oh The Biomes You'll Go","byg:willow_trapdoor","byg:willow_trapdoor","Willow Trapdoor","true"
"Oh The Biomes You'll Go","byg:willow_wood","byg:willow_wood","Willow Wood","true"
"Oh The Biomes You'll Go","byg:wilted_grass","byg:wilted_grass","Wilted Grass","true"
"Oh The Biomes You'll Go","byg:winter_cyclamen","byg:winter_cyclamen","Winter Cyclamen","true"
"Oh The Biomes You'll Go","byg:winter_grass","byg:winter_grass","Winter Grass","true"
"Oh The Biomes You'll Go","byg:winter_rose","byg:winter_rose","Winter Rose","true"
"Oh The Biomes You'll Go","byg:winter_scilla","byg:winter_scilla","Winter Scilla","true"
"Oh The Biomes You'll Go","byg:winter_succulent","byg:winter_succulent","Winter Succulent","true"
"Oh The Biomes You'll Go","byg:witch_hazel_bookshelf","byg:witch_hazel_bookshelf","Witch Hazel Bookshelf","true"
"Oh The Biomes You'll Go","byg:witch_hazel_button","byg:witch_hazel_button","Witch Hazel Button","true"
"Oh The Biomes You'll Go","byg:witch_hazel_crafting_table","byg:witch_hazel_crafting_table","Witch Hazel Crafting Table","true"
"Oh The Biomes You'll Go","byg:witch_hazel_door","byg:witch_hazel_door","Witch Hazel Door","true"
"Oh The Biomes You'll Go","byg:witch_hazel_fence","byg:witch_hazel_fence","Witch Hazel Fence","true"
"Oh The Biomes You'll Go","byg:witch_hazel_fence_gate","byg:witch_hazel_fence_gate","Witch Hazel Fence Gate","true"
"Oh The Biomes You'll Go","byg:witch_hazel_leaves","byg:witch_hazel_leaves","Witch Hazel Leaves","true"
"Oh The Biomes You'll Go","byg:witch_hazel_log","byg:witch_hazel_log","Witch Hazel Log","true"
"Oh The Biomes You'll Go","byg:witch_hazel_planks","byg:witch_hazel_planks","Witch Hazel Planks","true"
"Oh The Biomes You'll Go","byg:witch_hazel_pressure_plate","byg:witch_hazel_pressure_plate","Witch Hazel Pressure Plate","true"
"Oh The Biomes You'll Go","byg:witch_hazel_sapling","byg:witch_hazel_sapling","Witch Hazel Sapling","true"
"Oh The Biomes You'll Go","byg:witch_hazel_slab","byg:witch_hazel_slab","Witch Hazel Slab","true"
"Oh The Biomes You'll Go","byg:witch_hazel_stairs","byg:witch_hazel_stairs","Witch Hazel Stairs","true"
"Oh The Biomes You'll Go","byg:witch_hazel_trapdoor","byg:witch_hazel_trapdoor","Witch Hazel Trapdoor","true"
"Oh The Biomes You'll Go","byg:witch_hazel_wood","byg:witch_hazel_wood","Witch Hazel Wood","true"
"Oh The Biomes You'll Go","byg:withering_oak_leaves","byg:withering_oak_leaves","Withering Oak Leaves","true"
"Oh The Biomes You'll Go","byg:withering_oak_log","byg:withering_oak_log","Withering Oak Log","true"
"Oh The Biomes You'll Go","byg:withering_oak_sapling","byg:withering_oak_sapling","Withering Oak Sapling","true"
"Oh The Biomes You'll Go","byg:withering_oak_wood","byg:withering_oak_wood","Withering Oak Wood","true"
"Oh The Biomes You'll Go","byg:wood_blewit","byg:wood_blewit","Wood Blewit","true"
"Oh The Biomes You'll Go","byg:wood_blewit_mushroom_block","byg:wood_blewit_mushroom_block","Wood Blewit Mushroom Block","true"
"Oh The Biomes You'll Go","byg:yellow_birch_leaves","byg:yellow_birch_leaves","Yellow Birch Leaves","true"
"Oh The Biomes You'll Go","byg:yellow_birch_sapling","byg:yellow_birch_sapling","Yellow Birch Sapling","true"
"Oh The Biomes You'll Go","byg:yellow_daffodil","byg:yellow_daffodil","Yellow Daffodil","true"
"Oh The Biomes You'll Go","byg:yellow_glowshroom_stem","byg:yellow_glowshroom_stem","Yellow Glowshroom Stem","true"
"Oh The Biomes You'll Go","byg:yellow_nether_bricks","byg:yellow_nether_bricks","Yellow Nether Bricks","true"
"Oh The Biomes You'll Go","byg:yellow_petal_block","byg:yellow_petal_block","Yellow Petal Block","true"
"Oh The Biomes You'll Go","byg:yellow_spruce_leaves","byg:yellow_spruce_leaves","Yellow Spruce Leaves","true"
"Oh The Biomes You'll Go","byg:yellow_spruce_sapling","byg:yellow_spruce_sapling","Yellow Spruce Sapling","true"
"Oh The Biomes You'll Go","byg:yellow_tulip","byg:yellow_tulip","Yellow Tulip","true"
"Oh The Biomes You'll Go","byg:zelkova_bookshelf","byg:zelkova_bookshelf","Zelkova Bookshelf","true"
"Oh The Biomes You'll Go","byg:zelkova_button","byg:zelkova_button","Zelkova Button","true"
"Oh The Biomes You'll Go","byg:zelkova_crafting_table","byg:zelkova_crafting_table","Zelkova Crafting Table","true"
"Oh The Biomes You'll Go","byg:zelkova_door","byg:zelkova_door","Zelkova Door","true"
"Oh The Biomes You'll Go","byg:zelkova_fence","byg:zelkova_fence","Zelkova Fence","true"
"Oh The Biomes You'll Go","byg:zelkova_fence_gate","byg:zelkova_fence_gate","Zelkova Fence Gate","true"
