"Mod name","Registry name","Item ID","Display name","Exists","Tags"
"Supplementaries","supplementaries:present_light_blue","","Light Blue Present","true",""
"Supplementaries","supplementaries:present_light_gray","","Light Gray Present","true",""
"Supplementaries","supplementaries:present_lime","","Lime Present","true",""
"Supplementaries","supplementaries:present_magenta","","Magenta Present","true",""
"Supplementaries","supplementaries:present_orange","","Orange Present","true",""
"Supplementaries","supplementaries:present_pink","","Pink Present","true",""
"Supplementaries","supplementaries:present_purple","","Purple Present","true",""
"Supplementaries","supplementaries:present_red","","Red Present","true",""
"Supplementaries","supplementaries:present_white","","White Present","true",""
"Supplementaries","supplementaries:present_yellow","","Yellow Present","true",""
"Supplementaries","supplementaries:pulley_block","supplementaries:pulley_block","Pulley Block","true",""
"Supplementaries","supplementaries:raked_gravel","supplementaries:raked_gravel","Raked Gravel","true",""
"Supplementaries","supplementaries:redstone_illuminator","supplementaries:redstone_illuminator","Redstone Illuminator","true",""
"Supplementaries","supplementaries:rope","supplementaries:rope","Rope","true","minecraft:climbable, supplementaries:hang_from_ropes, supplementaries:rope_support"
"Supplementaries","supplementaries:rope_knot","","Roped Post","true",""
"Supplementaries","supplementaries:sack","supplementaries:sack","Sack","true","minecraft:guarded_by_piglins, supplementaries:hang_from_ropes"
"Supplementaries","supplementaries:safe","supplementaries:safe","Safe","true","minecraft:dragon_immune, minecraft:wither_immune"
"Supplementaries","supplementaries:sconce","supplementaries:sconce","Sconce","true","minecraft:wall_post_override"
"Supplementaries","supplementaries:sconce_ender","supplementaries:sconce_ender","Ender Sconce","true","minecraft:wall_post_override"
"Supplementaries","supplementaries:sconce_glow","supplementaries:sconce_glow","Glow Sconce","true",""
"Supplementaries","supplementaries:sconce_green","supplementaries:sconce_green","Green Sconce","true","minecraft:wall_post_override"
"Supplementaries","supplementaries:sconce_lever","supplementaries:sconce_lever","Sconce Lever","true",""
"Supplementaries","supplementaries:sconce_soul","supplementaries:sconce_soul","Soul Sconce","true","minecraft:piglin_repellents, minecraft:wall_post_override"
"Supplementaries","supplementaries:sconce_wall","supplementaries:sconce","Sconce","true",""
"Supplementaries","supplementaries:sconce_wall_ender","supplementaries:sconce_ender","Ender Sconce","true",""
"Supplementaries","supplementaries:sconce_wall_glow","supplementaries:sconce_glow","Glow Sconce","true",""
"Supplementaries","supplementaries:sconce_wall_green","supplementaries:sconce_green","Green Sconce","true",""
"Supplementaries","supplementaries:sconce_wall_soul","supplementaries:sconce_soul","Soul Sconce","true","minecraft:piglin_repellents"
"Supplementaries","supplementaries:sign_post","","Sign Post","true",""
"Supplementaries","supplementaries:soul_jar","supplementaries:soul_jar","Soul Jar","true",""
"Supplementaries","supplementaries:speaker_block","supplementaries:speaker_block","Speaker Block","true",""
"Supplementaries","supplementaries:spring_launcher","supplementaries:spring_launcher","Spring Launcher","true",""
"Supplementaries","supplementaries:spring_launcher_arm","","Spring Launcher Arm","true","minecraft:dragon_immune, minecraft:wither_immune"
"Supplementaries","supplementaries:spring_launcher_head","","Spring Launcher","true",""
"Supplementaries","supplementaries:statue","supplementaries:statue","Statue","true",""
"Supplementaries","supplementaries:stick","","Stick","true",""
"Supplementaries","supplementaries:stone_lamp","supplementaries:stone_lamp","Stone Lamp","true",""
"Supplementaries","supplementaries:stone_tile","supplementaries:stone_tile","Stone Tiles","true",""
"Supplementaries","supplementaries:stone_tile_slab","supplementaries:stone_tile_slab","Stone Tiles Slab","true","minecraft:slabs"
"Supplementaries","supplementaries:stone_tile_vertical_slab","supplementaries:stone_tile_vertical_slab","Stone Tiles Vertical Slab","true","quark:vertical_slabs"
"Supplementaries","supplementaries:structure_temp","","block.supplementaries.structure_temp","true",""
"Supplementaries","supplementaries:timber_brace","supplementaries:timber_brace","Timber Brace","true",""
"Supplementaries","supplementaries:timber_cross_brace","supplementaries:timber_cross_brace","Timber Cross Brace","true",""
"Supplementaries","supplementaries:timber_frame","supplementaries:timber_frame","Timber Frame","true",""
"Supplementaries","supplementaries:turn_table","supplementaries:turn_table","Turn Table","true",""
"Supplementaries","supplementaries:wall_lantern","","Wall Lantern","true",""
"Supplementaries","supplementaries:wild_flax","supplementaries:wild_flax","Wild Flax","true",""
"Supplementaries","supplementaries:wind_vane","supplementaries:wind_vane","Wind Vane","true",""
"The Afterlight","the_afterlight:afterlight_air","the_afterlight:afterlight_air","Glowing Cave Air","true",""
"The Afterlight","the_afterlight:afterlight_rock","the_afterlight:afterlight_rock","Moonstone","true",""
"The Afterlight","the_afterlight:afterlight_rock_slab","the_afterlight:afterlight_rock_slab","Moonstone Rock Slab","true",""
"The Afterlight","the_afterlight:afterlight_rock_stairs","the_afterlight:afterlight_rock_stairs","Moonstone Rock Stairs","true",""
"The Afterlight","the_afterlight:afterlight_soil","the_afterlight:afterlight_soil","Moon Soil","true",""
"The Afterlight","the_afterlight:aquastone_ore","the_afterlight:aquastone_ore","Aquastone Ore","true",""
"The Afterlight","the_afterlight:blood_cave_air","the_afterlight:blood_cave_air","Blood Cave Air","true",""
"The Afterlight","the_afterlight:blood_moss_1","the_afterlight:blood_moss_1","Blood Moss","true",""
"The Afterlight","the_afterlight:blood_moss_2","the_afterlight:blood_moss_2","Blood Moss","true",""
"The Afterlight","the_afterlight:blood_moss_3","the_afterlight:blood_moss_3","Blood Moss","true",""
"The Afterlight","the_afterlight:blood_moss_slate","the_afterlight:blood_moss_slate","Blood Moss Slate","true",""
"The Afterlight","the_afterlight:bloodshroom","the_afterlight:bloodshroom","Bloodshroom","true",""
"The Afterlight","the_afterlight:bloodstone_ore","the_afterlight:bloodstone_ore","Bloodstone Ore","true",""
"The Afterlight","the_afterlight:bloodweed","the_afterlight:bloodweed","Bloodweed","true",""
"The Afterlight","the_afterlight:bloodweed_growth_stage_1","the_afterlight:bloodweed_growth_stage_1","Bloodweed Growth (Stage 1)","true",""
"The Afterlight","the_afterlight:bloodweed_growth_stage_2","the_afterlight:bloodweed_growth_stage_2","Bloodweed Growth (Stage 2)","true",""
"The Afterlight","the_afterlight:bloodweed_top","the_afterlight:bloodweed_top","Bloodweed Top","true",""
"The Afterlight","the_afterlight:book_of_runes","the_afterlight:book_of_runes","Book Of Runes","true",""
"The Afterlight","the_afterlight:bramble_fern","the_afterlight:bramble_fern","Lightberry Bush","true",""
"The Afterlight","the_afterlight:bramble_fern_block_1","the_afterlight:bramble_fern_block_1","Bramble Fern","true",""
"The Afterlight","the_afterlight:bramble_fern_block_2","the_afterlight:bramble_fern_block_2","Bramble Fern","true",""
"The Afterlight","the_afterlight:bramble_fruit_stage_1","the_afterlight:bramble_fruit_stage_1","Bramble Fruit Stage 1","true",""
"The Afterlight","the_afterlight:bramble_fruit_stage_2","the_afterlight:bramble_fruit_stage_2","Bramble Fruit Stage 2","true",""
"The Afterlight","the_afterlight:bulb_grass","the_afterlight:bulb_grass","Bulb Grass","true",""
"The Afterlight","the_afterlight:cave_vines","the_afterlight:cave_vines","Cave Shroom","true",""
"The Afterlight","the_afterlight:cave_vines_2","the_afterlight:cave_vines_2","Cave Shroom Vines","true",""
"The Afterlight","the_afterlight:caveglowshroom","the_afterlight:caveglowshroom","Caveglowshroom","true",""
"The Afterlight","the_afterlight:caveshroom","the_afterlight:caveshroom","Caveshroom","true",""
"The Afterlight","the_afterlight:crystillium_block","the_afterlight:crystillium_block","Crystillium Block","true",""
"The Afterlight","the_afterlight:crystillium_ore","the_afterlight:crystillium_ore","Crystillium Ore","true",""
"The Afterlight","the_afterlight:deep_shoot","the_afterlight:deep_shoot","Deep Shoot","true",""
"The Afterlight","the_afterlight:deepglow","the_afterlight:deepglow","Deepglow","true",""
"The Afterlight","the_afterlight:dungeon_candles","the_afterlight:dungeon_candles","Dungeon Candles","true",""
"The Afterlight","the_afterlight:dungeon_candles_2","the_afterlight:dungeon_candles_2","Dungeon Candles (lit)","true",""
"The Afterlight","the_afterlight:dungeon_lantern","the_afterlight:dungeon_lantern","Dungeon Lantern","true",""
"The Afterlight","the_afterlight:ecliptic_rock","the_afterlight:ecliptic_rock","Aura Crystal Block","true",""
"The Afterlight","the_afterlight:edgeshroom","the_afterlight:edgeshroom","Edgeshroom","true",""
"The Afterlight","the_afterlight:fogmallow","the_afterlight:fogmallow","Fogmallow","true",""
"The Afterlight","the_afterlight:forest_fern","the_afterlight:forest_fern","Bramble Fern","true",""
"The Afterlight","the_afterlight:gloom_reeds","the_afterlight:gloom_reeds","Gloom Reeds","true",""
"The Afterlight","the_afterlight:gloom_reeds_2","the_afterlight:gloom_reeds_2","Gloom Reeds","true",""
"The Afterlight","the_afterlight:gloom_shelf","the_afterlight:gloom_shelf","Gloom Shelf","true",""
"The Afterlight","the_afterlight:gloom_wood","the_afterlight:gloom_wood","Gloom Wood","true",""
"The Afterlight","the_afterlight:gloom_wood_2","the_afterlight:gloom_wood_2","Gloom Wood Bark","true",""
"The Afterlight","the_afterlight:gloom_wood_fence","the_afterlight:gloom_wood_fence","Gloomy Fence","true",""
"The Afterlight","the_afterlight:gloom_wood_fence_gate","the_afterlight:gloom_wood_fence_gate","Gloomy Fence Gate","true",""
"The Afterlight","the_afterlight:gloom_wood_plank_slab","the_afterlight:gloom_wood_plank_slab","Gloom Wood Plank Slab","true",""
"The Afterlight","the_afterlight:gloom_wood_plank_stairs","the_afterlight:gloom_wood_plank_stairs","Gloom Wood Plank Stairs","true",""
"The Afterlight","the_afterlight:gloom_wood_planks","the_afterlight:gloom_wood_planks","Gloom Wood Planks","true",""
"The Afterlight","the_afterlight:gloominiscent_leaves","the_afterlight:gloominiscent_leaves","Gloominiscent Leaves","true",""
"The Afterlight","the_afterlight:gloomlight","the_afterlight:gloomlight","Gloomlight","true",""
"The Afterlight","the_afterlight:gloomy_door","the_afterlight:gloomy_door","Gloomy Door","true",""
"The Afterlight","the_afterlight:gloomy_leaves","the_afterlight:gloomy_leaves","Gloomy Vines","true",""
"The Afterlight","the_afterlight:gloomy_trapdoor","the_afterlight:gloomy_trapdoor","Gloomy Trapdoor","true",""
"The Afterlight","the_afterlight:glow_grass","the_afterlight:glow_grass","Glow Grass","true",""
"The Afterlight","the_afterlight:glowshroom","the_afterlight:glowshroom","Glowshroom","true",""
"The Afterlight","the_afterlight:glowshroom_block","the_afterlight:glowshroom_block","Glowshroom","true",""
"The Afterlight","the_afterlight:hanging_bloodweed","the_afterlight:hanging_bloodweed","Hanging Bloodweed","true",""
"The Afterlight","the_afterlight:hanging_deepglow","the_afterlight:hanging_deepglow","Hanging Deepglow","true",""
"The Afterlight","the_afterlight:hanging_moss","the_afterlight:hanging_moss","Hanging Moss","true",""
"The Afterlight","the_afterlight:hanging_moss_2","the_afterlight:hanging_moss_2","Hanging Moss","true",""
"The Afterlight","the_afterlight:hanging_moss_3","the_afterlight:hanging_moss_3","Hanging Moss","true",""
"The Afterlight","the_afterlight:lunarite_block","the_afterlight:lunarite_block","Lunarite Block","true",""
"The Afterlight","the_afterlight:lunarite_scrap_block","the_afterlight:lunarite_scrap_block","Lunarite Debris","true",""
"The Afterlight","the_afterlight:moon_altar","the_afterlight:moon_altar","Moon Altar","true",""
"The Afterlight","the_afterlight:moon_bookshelf","the_afterlight:moon_bookshelf","Moon Bookshelf","true",""
"The Afterlight","the_afterlight:moon_crystal_block","the_afterlight:moon_crystal_block","Moon Crystal Block","true",""
"The Afterlight","the_afterlight:moon_crystals","the_afterlight:moon_crystals","Moon Crystals","true",""
"The Afterlight","the_afterlight:moon_fern","the_afterlight:moon_fern","Moon Fern","true",""
"The Afterlight","the_afterlight:moon_lily","the_afterlight:moon_lily","Moon Lily","true",""
"The Afterlight","the_afterlight:moon_shard_ore","the_afterlight:moon_shard_ore","Moon Prism Ore","true",""
"The Afterlight","the_afterlight:moonflower","the_afterlight:moonflower","Moonflower","true",""
"The Afterlight","the_afterlight:moonlight_bark","the_afterlight:moonlight_bark","Moonlight Bark","true",""
"The Afterlight","the_afterlight:moonlight_dirt_2","the_afterlight:moonlight_dirt_2","Moonlight Grass","true",""
"The Afterlight","the_afterlight:moonlight_door","the_afterlight:moonlight_door","Moonlight Door","true",""
"The Afterlight","the_afterlight:moonlight_fence","the_afterlight:moonlight_fence","Moonlight Fence","true",""
"The Afterlight","the_afterlight:moonlight_fence_gate","the_afterlight:moonlight_fence_gate","Moonlight Fence Gate","true",""
"The Afterlight","the_afterlight:moonlight_grass","the_afterlight:moonlight_grass","Moonlight Grass","true",""
"The Afterlight","the_afterlight:moonlight_leaves","the_afterlight:moonlight_leaves","Moonlight Leaves","true",""
"The Afterlight","the_afterlight:moonlight_log","the_afterlight:moonlight_log","Moonlight Log","true",""
"The Afterlight","the_afterlight:moonlight_planks","the_afterlight:moonlight_planks","Moonlight Planks","true",""
"The Afterlight","the_afterlight:moonlight_slab","the_afterlight:moonlight_slab","Moonlight Slab","true",""
"The Afterlight","the_afterlight:moonlight_stairs","the_afterlight:moonlight_stairs","Moonlight Stairs","true",""
"The Afterlight","the_afterlight:moonlight_tall_grass","the_afterlight:moonlight_tall_grass","Moonlight Tall Grass","true",""
"The Afterlight","the_afterlight:moonlight_trapdoor","the_afterlight:moonlight_trapdoor","Moonlight Trapdoor","true",""
"The Afterlight","the_afterlight:moonlight_vine_berry","the_afterlight:moonlight_vine_berry","Moonlight Vine Berry","true",""
"The Afterlight","the_afterlight:moonlight_vine_berry_2","the_afterlight:moonlight_vine_berry_2","Moonlight Vine","true",""
"The Afterlight","the_afterlight:moonlight_vines_1","the_afterlight:moonlight_vines_1","Moonlight Vines","true",""
"The Afterlight","the_afterlight:moonsteel_block","the_afterlight:moonsteel_block","Moonsteel Block","true",""
"The Afterlight","the_afterlight:moonsteel_ore","the_afterlight:moonsteel_ore","Moonsteel Ore","true",""
"The Afterlight","the_afterlight:moonstone_2","the_afterlight:moonstone_2","Grassy Moonstone","true",""
"The Afterlight","the_afterlight:moontail","the_afterlight:moontail","Moontail","true",""
"The Afterlight","the_afterlight:moss_covered_slate","the_afterlight:moss_covered_slate","Moss Covered Moon Slate","true",""
"The Afterlight","the_afterlight:moss_covered_slate_bricks","the_afterlight:moss_covered_slate_bricks","Moss Covered Moon Slate Bricks","true",""
"The Afterlight","the_afterlight:mossy_slate","the_afterlight:mossy_slate","Grassy Moon Slate","true",""
"The Afterlight","the_afterlight:mossy_void_rock","the_afterlight:mossy_void_rock","Mossy Slate","true",""
"The Afterlight","the_afterlight:mournblossom","the_afterlight:mournblossom","Mournblossom","true",""
"The Afterlight","the_afterlight:old_pot","the_afterlight:old_pot","Old Pot","true",""
"The Afterlight","the_afterlight:overworld_moon_crystal_ore","the_afterlight:overworld_moon_crystal_ore","Moon Crystal Ore","true",""
"The Afterlight","the_afterlight:pearl_shard_ore","the_afterlight:pearl_shard_ore","Pearl Ore","true",""
"The Afterlight","the_afterlight:picked_bramble_fern","the_afterlight:picked_bramble_fern","Picked Lightberry Bush","true",""
"The Afterlight","the_afterlight:pulsating_short_shadow_grass","the_afterlight:pulsating_short_shadow_grass","Pulsating Short Shadow Grass","true",""
"The Afterlight","the_afterlight:purifier","the_afterlight:purifier","Purifier","true",""
"The Afterlight","the_afterlight:purifier_used","the_afterlight:purifier_used","Purifier (Infusing)","true",""
"The Afterlight","the_afterlight:respawn_catalyst","the_afterlight:respawn_catalyst","Respawn Catalyst","true",""
"The Afterlight","the_afterlight:ripe_bloodweed","the_afterlight:ripe_bloodweed","Ripe Bloodweed","true",""
"The Afterlight","the_afterlight:ritual_altar","the_afterlight:ritual_altar","Ritual Altar","true",""
"The Afterlight","the_afterlight:runic_block_1","the_afterlight:runic_block_1","Rune","true",""
"The Afterlight","the_afterlight:runic_block_2","the_afterlight:runic_block_2","Rune","true",""
"The Afterlight","the_afterlight:runic_block_3","the_afterlight:runic_block_3","Rune","true",""
"The Afterlight","the_afterlight:scuttlebug_poison","the_afterlight:scuttlebug_poison","Scuttlebug Poison","true",""
"The Afterlight","the_afterlight:shadow_air","the_afterlight:shadow_air","Shadow Air","true",""
"The Afterlight","the_afterlight:shadow_flowering_vines","the_afterlight:shadow_flowering_vines","Shadow Flowering Vines","true",""
"The Afterlight","the_afterlight:shadow_flowering_vines_2","the_afterlight:shadow_flowering_vines_2","Shadow Flowering Vines","true",""
"The Afterlight","the_afterlight:shadow_leaves","the_afterlight:shadow_leaves","Shadow Leaves","true",""
"The Afterlight","the_afterlight:shadow_leaves_2","the_afterlight:shadow_leaves_2","Shadow Leaves","true",""
"The Afterlight","the_afterlight:shadow_slate","the_afterlight:shadow_slate","Shadow Slate","true",""
"The Afterlight","the_afterlight:short_gloom_vines","the_afterlight:short_gloom_vines","Short Gloom Vines","true",""
"The Afterlight","the_afterlight:short_moonlight_vines","the_afterlight:short_moonlight_vines","Short Moonlight Vines","true",""
"The Afterlight","the_afterlight:short_shadow_grass","the_afterlight:short_shadow_grass","Short Shadow Grass","true",""
"The Afterlight","the_afterlight:short_verdant_cave_grass","the_afterlight:short_verdant_cave_grass","Short Verdant Cave Grass","true",""
"The Afterlight","the_afterlight:slate","the_afterlight:slate","Moon Slate","true",""
"The Afterlight","the_afterlight:slate_brick","the_afterlight:slate_brick","Moon Slate Brick","true",""
"The Afterlight","the_afterlight:slate_brick_slab","the_afterlight:slate_brick_slab","Moon Slate Brick Slab","true",""
"The Afterlight","the_afterlight:slate_brick_stairs","the_afterlight:slate_brick_stairs","Moon Slate Brick Stairs","true",""
"The Afterlight","the_afterlight:slate_brick_wall","the_afterlight:slate_brick_wall","Moon Slate Brick Wall","true",""
"The Afterlight","the_afterlight:slate_moon_crystal_ore","the_afterlight:slate_moon_crystal_ore","Moon Crystal Ore","true",""
"The Afterlight","the_afterlight:slate_moon_shard_ore","the_afterlight:slate_moon_shard_ore","Slate Moon Shard Ore","true",""
"The Afterlight","the_afterlight:slate_slab","the_afterlight:slate_slab","Moon Slate Slab","true",""
"The Afterlight","the_afterlight:slate_stairs","the_afterlight:slate_stairs","Moon Slate Stairs","true",""
"The Afterlight","the_afterlight:slate_tiles","the_afterlight:slate_tiles","Slate Tiles","true",""
"The Afterlight","the_afterlight:slate_wall","the_afterlight:slate_wall","Moon Slate Wall","true",""
"The Afterlight","the_afterlight:strange_obsidian","the_afterlight:strange_obsidian","Strange Obsidian","true",""
"The Afterlight","the_afterlight:tall_shadow_grass","the_afterlight:tall_shadow_grass","Tall Shadow Grass","true",""
"The Afterlight","the_afterlight:the_afterlight_portal","","block.the_afterlight.the_afterlight_portal","true",""
"The Afterlight","the_afterlight:twirly_shroom","the_afterlight:twirly_shroom","Twirly Shroom","true",""
"The Afterlight","the_afterlight:twisty_bud","the_afterlight:twisty_bud","Twisty Seed Sack","true",""
"The Afterlight","the_afterlight:twisty_bud_open","the_afterlight:twisty_bud_open","Twisty Bud","true",""
"The Afterlight","the_afterlight:twisty_vines","the_afterlight:twisty_vines","Twisty Vines","true",""
"The Afterlight","the_afterlight:venomshroom","the_afterlight:venomshroom","Venomshroom","true",""
"The Afterlight","the_afterlight:verdant_air","the_afterlight:verdant_air","Verdant Cave Air","true",""
"The Afterlight","the_afterlight:verdant_cave_grass","the_afterlight:verdant_cave_grass","Verdant Cave Grass","true",""
"The Afterlight","the_afterlight:verdant_moss_block","the_afterlight:verdant_moss_block","Verdant Moss Block","true",""
"The Afterlight","the_afterlight:verdant_moss_block_2","the_afterlight:verdant_moss_block_2","Verdant Moss Block","true",""
"The Afterlight","the_afterlight:verdant_ore","the_afterlight:verdant_ore","Verdant Ore","true",""
"The Afterlight","the_afterlight:verdant_slate","the_afterlight:verdant_slate","Verdant Slate","true",""
"The Afterlight","the_afterlight:verdant_slate_2","the_afterlight:verdant_slate_2","Verdant Slate","true",""
"The Afterlight","the_afterlight:verdant_vine_1","the_afterlight:verdant_vine_1","Verdant Cave Vines","true",""
"The Afterlight","the_afterlight:verdant_vine_2","the_afterlight:verdant_vine_2","Verdant Cave Vines","true",""
"The Afterlight","the_afterlight:void_cave_air","the_afterlight:void_cave_air","Void Cave Air","true",""
"The Afterlight","the_afterlight:void_rock","the_afterlight:void_rock","Void Rock","true",""
"The Afterlight","the_afterlight:void_rock_brick_slab","the_afterlight:void_rock_brick_slab","Void Rock Brick Slab","true",""
"The Afterlight","the_afterlight:void_rock_brick_stairs","the_afterlight:void_rock_brick_stairs","Void Rock Brick Stairs","true",""
"The Afterlight","the_afterlight:void_rock_bricks","the_afterlight:void_rock_bricks","Void Rock Bricks","true",""
"The Afterlight","the_afterlight:void_rock_overworld","the_afterlight:void_rock_overworld","Void Rock Overworld","true",""
"The Afterlight","the_afterlight:void_rock_tiles","the_afterlight:void_rock_tiles","Void Rock Tiles","true",""
"The Endergetic Expansion","endergetic:acidian_lantern","endergetic:acidian_lantern","Acidian Lantern","true","minecraft:dragon_immune, minecraft:wither_immune"
"The Endergetic Expansion","endergetic:activated_mystical_obsidian_activation_rune","endergetic:activated_mystical_obsidian_activation_rune","Activated Mystical Obsidian Activation Rune","true","endergetic:end_crystal_placeable, endergetic:ender_fire_base_blocks, minecraft:dragon_immune, minecraft:wither_immune"
"The Endergetic Expansion","endergetic:bolloom_bud","endergetic:bolloom_bud","Bolloom Bud","true",""
"The Endergetic Expansion","endergetic:bolloom_crate","endergetic:bolloom_crate","Bolloom Crate","true",""
"The Endergetic Expansion","endergetic:bolloom_particle","","block.endergetic.bolloom_particle","true",""
"The Endergetic Expansion","endergetic:boof_block","endergetic:boof_block","Boof Block","true",""
"The Endergetic Expansion","endergetic:chiseled_end_stone_bricks","endergetic:chiseled_end_stone_bricks","Chiseled End Stone Bricks","true","endergetic:ender_fire_base_blocks"
"The Endergetic Expansion","endergetic:chiseled_eumus_bricks","endergetic:chiseled_eumus_bricks","Chiseled Eumus Bricks","true","endergetic:ender_fire_base_blocks"
"The Endergetic Expansion","endergetic:cracked_end_stone_bricks","endergetic:cracked_end_stone_bricks","Cracked End Stone Bricks","true","endergetic:ender_fire_base_blocks"
"The Endergetic Expansion","endergetic:cracked_eumus_bricks","endergetic:cracked_eumus_bricks","Cracked Eumus Bricks","true","endergetic:ender_fire_base_blocks"
"The Endergetic Expansion","endergetic:cracked_purpur_block","endergetic:cracked_purpur_block","Cracked Purpur Block","true",""
"The Endergetic Expansion","endergetic:crystal_holder","endergetic:crystal_holder","Crystal Holder","true","endergetic:end_crystal_placeable, endergetic:ender_fire_base_blocks, minecraft:dragon_immune, minecraft:wither_immune"
"The Endergetic Expansion","endergetic:dispensed_boof_block","","Dispensed Boof Block","true",""
"The Endergetic Expansion","endergetic:end_corrock","endergetic:end_corrock","End Corrock","true",""
"The Endergetic Expansion","endergetic:end_corrock_block","endergetic:end_corrock_block","End Corrock Block","true","endergetic:chorus_plantable"
"The Endergetic Expansion","endergetic:end_corrock_crown","endergetic:end_corrock_crown","End Corrock Crown","true",""
"The Endergetic Expansion","endergetic:end_wall_corrock_crown","endergetic:end_corrock_crown","End Corrock Crown","true",""
"The Endergetic Expansion","endergetic:ender_campfire","endergetic:ender_campfire","Ender Campfire","true","farmersdelight:heat_sources, farmersdelight:tray_heat_sources, minecraft:campfires, supplementaries:bellows_tickable, supplementaries:vine_support"
"The Endergetic Expansion","endergetic:ender_fire","","Ender Fire","true","farmersdelight:heat_sources, farmersdelight:tray_heat_sources, minecraft:dragon_immune, minecraft:fire, minecraft:wither_immune"
"The Endergetic Expansion","endergetic:ender_lantern","endergetic:ender_lantern","Ender Lantern","true",""
"The Endergetic Expansion","endergetic:ender_torch","endergetic:ender_torch","Ender Torch","true",""
"The Endergetic Expansion","endergetic:ender_wall_torch","endergetic:ender_torch","Ender Torch","true",""
"The Endergetic Expansion","endergetic:eumus","endergetic:eumus","Eumus","true","endergetic:end_plantable, endergetic:ender_fire_base_blocks"
"The Endergetic Expansion","endergetic:eumus_brick_slab","endergetic:eumus_brick_slab","Eumus Brick Slab","true","endergetic:ender_fire_base_blocks, minecraft:slabs"
"The Endergetic Expansion","endergetic:eumus_brick_stairs","endergetic:eumus_brick_stairs","Eumus Brick Stairs","true","endergetic:ender_fire_base_blocks, minecraft:stairs"
"The Endergetic Expansion","endergetic:eumus_brick_vertical_slab","endergetic:eumus_brick_vertical_slab","Eumus Brick Vertical Slab","true","endergetic:ender_fire_base_blocks"
"The Endergetic Expansion","endergetic:eumus_brick_wall","endergetic:eumus_brick_wall","Eumus Brick Wall","true","endergetic:ender_fire_base_blocks, minecraft:walls, supplementaries:walls"
"The Endergetic Expansion","endergetic:eumus_bricks","endergetic:eumus_bricks","Eumus Bricks","true","endergetic:ender_fire_base_blocks"
"The Endergetic Expansion","endergetic:eumus_poismoss","endergetic:eumus_poismoss","Eumus Poismoss","true","endergetic:ender_fire_base_blocks, endergetic:poise_plantable"
"The Endergetic Expansion","endergetic:glowing_poise_stem","endergetic:glowing_poise_stem","Glowing Poise Stem","true","alexsmobs:cachalot_whale_breakables, alexsmobs:soul_vulture_perches, alexsmobs:soul_vulture_spawns, ars_nouveau:harvest/fellable, ars_nouveau:harvest/stems, endergetic:poise_stems, mekanism:atomic_disassembler_ore, minecraft:logs, minecraft:logs_that_burn"
"The Endergetic Expansion","endergetic:glowing_poise_wood","endergetic:glowing_poise_wood","Glowing Poise Wood","true","alexsmobs:cachalot_whale_breakables, alexsmobs:soul_vulture_perches, alexsmobs:soul_vulture_spawns, ars_nouveau:harvest/fellable, ars_nouveau:harvest/stems, endergetic:poise_stems, mekanism:atomic_disassembler_ore, minecraft:logs, minecraft:logs_that_burn"
"The Endergetic Expansion","endergetic:hive_hanger","","Hive Hanger","true",""
"The Endergetic Expansion","endergetic:mystical_obsidian","endergetic:mystical_obsidian","Mystical Obsidian","true","endergetic:end_crystal_placeable, endergetic:ender_fire_base_blocks, minecraft:dragon_immune, minecraft:wither_immune"
"The Endergetic Expansion","endergetic:mystical_obsidian_activation_rune","endergetic:mystical_obsidian_activation_rune","Mystical Obsidian Activation Rune","true","endergetic:end_crystal_placeable, endergetic:ender_fire_base_blocks, minecraft:dragon_immune, minecraft:wither_immune"
"The Endergetic Expansion","endergetic:mystical_obsidian_rune","endergetic:mystical_obsidian_rune","Mystical Obsidian Rune","true","endergetic:end_crystal_placeable, endergetic:ender_fire_base_blocks, minecraft:dragon_immune, minecraft:wither_immune"
"The Endergetic Expansion","endergetic:mystical_obsidian_wall","endergetic:mystical_obsidian_wall","Mystical Obsidian Wall","true","endergetic:ender_fire_base_blocks, minecraft:dragon_immune, minecraft:walls, minecraft:wither_immune, supplementaries:walls"
"The Endergetic Expansion","endergetic:nether_corrock","endergetic:nether_corrock","Nether Corrock","true",""
"The Endergetic Expansion","endergetic:nether_corrock_block","endergetic:nether_corrock_block","Nether Corrock Block","true","endergetic:chorus_plantable"
"The Endergetic Expansion","endergetic:nether_corrock_crown","endergetic:nether_corrock_crown","Nether Corrock Crown","true",""
"The Endergetic Expansion","endergetic:nether_wall_corrock_crown","endergetic:nether_corrock_crown","Nether Corrock Crown","true",""
"The Endergetic Expansion","endergetic:overworld_corrock","endergetic:overworld_corrock","Overworld Corrock","true",""
"The Endergetic Expansion","endergetic:overworld_corrock_block","endergetic:overworld_corrock_block","Overworld Corrock Block","true","endergetic:chorus_plantable"
"The Endergetic Expansion","endergetic:overworld_corrock_crown","endergetic:overworld_corrock_crown","Overworld Corrock Crown","true",""
"The Endergetic Expansion","endergetic:overworld_wall_corrock_crown","endergetic:overworld_corrock_crown","Overworld Corrock Crown","true",""
"The Endergetic Expansion","endergetic:petrified_end_corrock","endergetic:petrified_end_corrock","Petrified End Corrock","true",""
"The Endergetic Expansion","endergetic:petrified_end_corrock_block","endergetic:petrified_end_corrock_block","Petrified End Corrock Block","true","endergetic:chorus_plantable"
"The Endergetic Expansion","endergetic:petrified_end_corrock_crown","endergetic:petrified_end_corrock_crown","Petrified End Corrock Crown","true",""
