"Mod name","Registry name","Item ID","Display name","Tags"
"The Afterlight","the_afterlight:mossy_void_rock",8583,"Mossy Slate","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:mournblossom",8633,"Mournblossom",""
"The Afterlight","the_afterlight:mundane_crushing_hammer",8678,"Mundane Hammer",""
"The Afterlight","the_afterlight:old_pot",8646,"Old Pot","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:overworld_moon_crystal_ore",8607,"Moon Crystal Ore","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:pearl_shard_ore",8604,"Pearl Ore","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:pearl_shards",8672,"Pearl Shards",""
"The Afterlight","the_afterlight:picked_bramble_fern",8747,"Picked Lightberry Bush",""
"The Afterlight","the_afterlight:pulsating_short_shadow_grass",8773,"Pulsating Short Shadow Grass",""
"The Afterlight","the_afterlight:purifier",8558,"Purifier","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:purifier_used",8768,"Purifier (Infusing)","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:respawn_catalyst",8559,"Respawn Catalyst","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:ripe_bloodweed",8639,"Ripe Bloodweed",""
"The Afterlight","the_afterlight:ritual_altar",8557,"Ritual Altar","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:runic_block_1",8742,"Rune","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:runic_block_2",8743,"Rune","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:runic_block_3",8744,"Rune","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:scuttlebug_poison",8753,"Scuttlebug Poison","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:scuttlebug_spawn_egg",8710,"Scuttlebug Spawn Egg",""
"The Afterlight","the_afterlight:shadow_air",8774,"Shadow Air",""
"The Afterlight","the_afterlight:shadow_flowering_vines",8763,"Shadow Flowering Vines",""
"The Afterlight","the_afterlight:shadow_flowering_vines_2",8764,"Shadow Flowering Vines",""
"The Afterlight","the_afterlight:shadow_leaves",8761,"Shadow Leaves","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:shadow_leaves_2",8762,"Shadow Leaves","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:shadow_slate",8588,"Shadow Slate","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:short_gloom_vines",8726,"Short Gloom Vines",""
"The Afterlight","the_afterlight:short_moonlight_vines",8757,"Short Moonlight Vines",""
"The Afterlight","the_afterlight:short_shadow_grass",8772,"Short Shadow Grass",""
"The Afterlight","the_afterlight:short_verdant_cave_grass",8771,"Short Verdant Cave Grass",""
"The Afterlight","the_afterlight:slate",8589,"Moon Slate","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:slate_brick",8594,"Moon Slate Brick","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:slate_brick_slab",8596,"Moon Slate Brick Slab","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:slate_brick_stairs",8595,"Moon Slate Brick Stairs","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:slate_brick_wall",8597,"Moon Slate Brick Wall","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:slate_moon_crystal_ore",8606,"Moon Crystal Ore","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:slate_moon_shard_ore",8775,"Slate Moon Shard Ore","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:slate_slab",8591,"Moon Slate Slab","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:slate_stairs",8590,"Moon Slate Stairs","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:slate_tiles",8593,"Slate Tiles","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:slate_wall",8592,"Moon Slate Wall","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:strange_obsidian",8556,"Strange Obsidian","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:tall_shadow_grass",8734,"Tall Shadow Grass",""
"The Afterlight","the_afterlight:the_afterlight",8555,"Staff Of Moonlight",""
"The Afterlight","the_afterlight:toasted_moon_seeds",8657,"Toasted Moon Seeds",""
"The Afterlight","the_afterlight:twirly_shroom",8622,"Twirly Shroom",""
"The Afterlight","the_afterlight:twisty_bud",8630,"Twisty Seed Sack","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:twisty_bud_open",8631,"Twisty Bud",""
"The Afterlight","the_afterlight:twisty_vines",8629,"Twisty Vines",""
"The Afterlight","the_afterlight:venomshroom",8728,"Venomshroom",""
"The Afterlight","the_afterlight:venomshroom_edible",8733,"Venomshroom Cap",""
"The Afterlight","the_afterlight:verdant_air",8769,"Verdant Cave Air",""
"The Afterlight","the_afterlight:verdant_cave_grass",8770,"Verdant Cave Grass",""
"The Afterlight","the_afterlight:verdant_moss_block",8586,"Verdant Moss Block","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:verdant_moss_block_2",8731,"Verdant Moss Block","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:verdant_ore",8603,"Verdant Ore","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:verdant_quartz",8666,"Verdant Quartz",""
"The Afterlight","the_afterlight:verdant_slate",8585,"Verdant Slate","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:verdant_slate_2",8587,"Verdant Slate","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:verdant_vine_1",8727,"Verdant Cave Vines",""
"The Afterlight","the_afterlight:verdant_vine_2",8732,"Verdant Cave Vines",""
"The Afterlight","the_afterlight:void_cave_air",8748,"Void Cave Air",""
"The Afterlight","the_afterlight:void_rock",8560,"Void Rock","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:void_rock_brick_slab",8564,"Void Rock Brick Slab","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:void_rock_brick_stairs",8563,"Void Rock Brick Stairs","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:void_rock_bricks",8562,"Void Rock Bricks","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:void_rock_overworld",8740,"Void Rock Overworld","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:void_rock_tiles",8561,"Void Rock Tiles","resourcefulbees:valid_apiary"
"The Afterlight","the_afterlight:wand_of_spirits",8679,"Wand Of Darkness",""
"The Endergetic Expansion","endergetic:acidian_lantern",14883,"Acidian Lantern","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:activated_mystical_obsidian_activation_rune",14889,"Activated Mystical Obsidian Activation Rune","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:black_bolloom_balloon",14918,"Black Bolloom Balloon",""
"The Endergetic Expansion","endergetic:blue_bolloom_balloon",14910,"Blue Bolloom Balloon",""
"The Endergetic Expansion","endergetic:bolloom_balloon",14902,"Bolloom Balloon",""
"The Endergetic Expansion","endergetic:bolloom_bud",14871,"Bolloom Bud","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:bolloom_crate",14874,"Bolloom Crate","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:bolloom_fruit",14897,"Bolloom Fruit","diet:fruits, environmental:slabfish_snacks"
"The Endergetic Expansion","endergetic:boof_block",14873,"Boof Block","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:booflo_hide",14898,"Booflo Hide",""
"The Endergetic Expansion","endergetic:booflo_spawn_egg",14920,"Booflo Spawn Egg",""
"The Endergetic Expansion","endergetic:booflo_vest",14899,"Booflo Vest",""
"The Endergetic Expansion","endergetic:brown_bolloom_balloon",14914,"Brown Bolloom Balloon",""
"The Endergetic Expansion","endergetic:chiseled_end_stone_bricks",14893,"Chiseled End Stone Bricks","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:chiseled_eumus_bricks",14878,"Chiseled Eumus Bricks","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:cracked_end_stone_bricks",14894,"Cracked End Stone Bricks","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:cracked_eumus_bricks",14877,"Cracked Eumus Bricks","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:cracked_purpur_block",14895,"Cracked Purpur Block","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:crystal_holder",14884,"Crystal Holder","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:cyan_bolloom_balloon",14909,"Cyan Bolloom Balloon",""
"The Endergetic Expansion","endergetic:end_corrock",14835,"End Corrock","supplementaries:flower_box_plantable"
"The Endergetic Expansion","endergetic:end_corrock_block",14829,"End Corrock Block","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:end_corrock_crown",14841,"End Corrock Crown","supplementaries:flower_box_plantable"
"The Endergetic Expansion","endergetic:ender_campfire",14890,"Ender Campfire","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:ender_lantern",14891,"Ender Lantern","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:ender_torch",14892,"Ender Torch","brazier:torches"
"The Endergetic Expansion","endergetic:eumus",14875,"Eumus","endergetic:ender_fire_base_blocks, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:eumus_brick",14824,"Eumus Brick","supplementaries:throwable_bricks"
"The Endergetic Expansion","endergetic:eumus_brick_slab",14879,"Eumus Brick Slab","minecraft:slabs, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:eumus_brick_stairs",14880,"Eumus Brick Stairs","minecraft:stairs, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:eumus_brick_vertical_slab",14882,"Eumus Brick Vertical Slab","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:eumus_brick_wall",14881,"Eumus Brick Wall","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:eumus_bricks",14876,"Eumus Bricks","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:eumus_poismoss",14843,"Eumus Poismoss","endergetic:ender_fire_base_blocks, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:glowing_poise_stem",14852,"Glowing Poise Stem","endergetic:poise_stems, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:glowing_poise_wood",14853,"Glowing Poise Wood","endergetic:poise_stems, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:gray_bolloom_balloon",14915,"Gray Bolloom Balloon",""
"The Endergetic Expansion","endergetic:green_bolloom_balloon",14907,"Green Bolloom Balloon",""
"The Endergetic Expansion","endergetic:light_blue_bolloom_balloon",14908,"Light Blue Bolloom Balloon",""
"The Endergetic Expansion","endergetic:light_gray_bolloom_balloon",14916,"Light Gray Bolloom Balloon",""
"The Endergetic Expansion","endergetic:lime_bolloom_balloon",14906,"Lime Bolloom Balloon",""
"The Endergetic Expansion","endergetic:magenta_bolloom_balloon",14912,"Magenta Bolloom Balloon",""
"The Endergetic Expansion","endergetic:music_disc_kilobyte",14901,"Music Disc","minecraft:music_discs"
"The Endergetic Expansion","endergetic:mystical_obsidian",14885,"Mystical Obsidian","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:mystical_obsidian_activation_rune",14888,"Mystical Obsidian Activation Rune","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:mystical_obsidian_rune",14887,"Mystical Obsidian Rune","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:mystical_obsidian_wall",14886,"Mystical Obsidian Wall","minecraft:walls, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:nether_corrock",14833,"Nether Corrock","supplementaries:flower_box_plantable"
"The Endergetic Expansion","endergetic:nether_corrock_block",14827,"Nether Corrock Block","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:nether_corrock_crown",14839,"Nether Corrock Crown","supplementaries:flower_box_plantable"
"The Endergetic Expansion","endergetic:orange_bolloom_balloon",14904,"Orange Bolloom Balloon",""
"The Endergetic Expansion","endergetic:overworld_corrock",14831,"Overworld Corrock","supplementaries:flower_box_plantable"
"The Endergetic Expansion","endergetic:overworld_corrock_block",14825,"Overworld Corrock Block","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:overworld_corrock_crown",14837,"Overworld Corrock Crown","supplementaries:flower_box_plantable"
"The Endergetic Expansion","endergetic:petrified_end_corrock",14836,"Petrified End Corrock",""
"The Endergetic Expansion","endergetic:petrified_end_corrock_block",14830,"Petrified End Corrock Block","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:petrified_end_corrock_crown",14842,"Petrified End Corrock Crown",""
"The Endergetic Expansion","endergetic:petrified_nether_corrock",14834,"Petrified Nether Corrock",""
"The Endergetic Expansion","endergetic:petrified_nether_corrock_block",14828,"Petrified Nether Corrock Block","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:petrified_nether_corrock_crown",14840,"Petrified Nether Corrock Crown",""
"The Endergetic Expansion","endergetic:petrified_overworld_corrock",14832,"Petrified Overworld Corrock",""
"The Endergetic Expansion","endergetic:petrified_overworld_corrock_block",14826,"Petrified Overworld Corrock Block","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:petrified_overworld_corrock_crown",14838,"Petrified Overworld Corrock Crown",""
"The Endergetic Expansion","endergetic:pink_bolloom_balloon",14911,"Pink Bolloom Balloon",""
"The Endergetic Expansion","endergetic:poise_beehive",14867,"Poise Beehive","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_boat",14896,"Poise Boat","minecraft:boats"
"The Endergetic Expansion","endergetic:poise_bookshelf",14865,"Poise Bookshelf","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_bush",14845,"Poise Bush","supplementaries:flower_box_plantable"
"The Endergetic Expansion","endergetic:poise_button",14861,"Poise Button","minecraft:buttons, minecraft:wooden_buttons"
"The Endergetic Expansion","endergetic:poise_chest",14869,"Poise Chest","forge:chests, forge:chests/wooden, quark:boatable_chests, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_cluster",14847,"Poise Cluster","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_door",14855,"Poise Door","minecraft:doors, minecraft:wooden_doors, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_fence",14858,"Poise Fence","forge:fences, forge:fences/wooden, minecraft:fences, minecraft:wooden_fences, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_fence_gate",14859,"Poise Fence Gate","forge:fence_gates, forge:fence_gates/wooden, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_ladder",14866,"Poise Ladder","quark:ladders, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_planks",14854,"Poise Planks","minecraft:planks, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_pressure_plate",14860,"Poise Pressure Plate","minecraft:wooden_pressure_plates, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_sign",14868,"Poise Sign","minecraft:signs"
"The Endergetic Expansion","endergetic:poise_slab",14856,"Poise Slab","minecraft:slabs, minecraft:wooden_slabs, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_stairs",14857,"Poise Stairs","minecraft:stairs, minecraft:wooden_stairs, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_stem",14850,"Poise Stem","endergetic:poise_stems, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_trapdoor",14862,"Poise Trapdoor","minecraft:trapdoors, minecraft:wooden_trapdoors, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_trapped_chest",14870,"Poise Trapped Chest","forge:chests, forge:chests/trapped, forge:chests/wooden, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_vertical_slab",14864,"Poise Vertical Slab","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poise_wood",14851,"Poise Wood","endergetic:poise_stems, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:poismoss",14844,"Poismoss","endergetic:ender_fire_base_blocks, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:puff_bug_spawn_egg",14919,"Puff Bug Spawn Egg",""
"The Endergetic Expansion","endergetic:puffbug_bottle",14900,"Bottle of Puff Bug",""
"The Endergetic Expansion","endergetic:puffbug_hive",14872,"Puff Bug Hive","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:purple_bolloom_balloon",14913,"Purple Bolloom Balloon",""
"The Endergetic Expansion","endergetic:red_bolloom_balloon",14903,"Red Bolloom Balloon",""
"The Endergetic Expansion","endergetic:stripped_poise_stem",14848,"Stripped Poise Stem","endergetic:poise_stems, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:stripped_poise_wood",14849,"Stripped Poise Wood","endergetic:poise_stems, minecraft:logs, minecraft:logs_that_burn, resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:tall_poise_bush",14846,"Tall Poise Bush","supplementaries:flower_box_plantable"
"The Endergetic Expansion","endergetic:vertical_poise_planks",14863,"Vertical Poise Planks","resourcefulbees:valid_apiary"
"The Endergetic Expansion","endergetic:white_bolloom_balloon",14917,"White Bolloom Balloon",""
"The Endergetic Expansion","endergetic:yellow_bolloom_balloon",14905,"Yellow Bolloom Balloon",""
"The One Probe","theoneprobe:creativeprobe",4395,"The Creative Probe",""
"The One Probe","theoneprobe:diamond_helmet_probe",4397,"Diamond Helmet with Probe",""
"The One Probe","theoneprobe:gold_helmet_probe",4398,"Golden Helmet with Probe",""
"The One Probe","theoneprobe:iron_helmet_probe",4399,"Iron Helmet with Probe",""
"The One Probe","theoneprobe:probe",4394,"The One Probe",""
"The One Probe","theoneprobe:probenote",4396,"The One Probe Read Me",""
"Thermal Series","thermal:apatite",9068,"Apatite","forge:gems, forge:gems/apatite, silentgems:gems, silentgems:gems/light"
"Thermal Series","thermal:apatite_block",8977,"Block of Apatite","forge:storage_blocks, forge:storage_blocks/apatite, resourcefulbees:valid_apiary, silentgems:gem_blocks, silentgems:supercharger_pillar/cap"
"Thermal Series","thermal:apatite_dust",9069,"Apatite Dust","forge:dusts, forge:dusts/apatite"
"Thermal Series","thermal:apatite_ore",8964,"Apatite Ore","forge:ores, forge:ores/apatite, resourcefulbees:valid_apiary"
"Thermal Series","thermal:apple_block",8960,"Crate of Apples","resourcefulbees:valid_apiary"
"Thermal Series","thermal:aquachow",9208,"Aqua-Chow",""
"Thermal Series","thermal:area_radius_augment",9103,"Radial Enhancement",""
"Thermal Series","thermal:bamboo_block",8959,"Block of Bamboo","forge:storage_blocks, forge:storage_blocks/bamboo, resourcefulbees:valid_apiary"
"Thermal Series","thermal:barley",9297,"Barley","forge:crops/barley"
"Thermal Series","thermal:barley_block",9259,"Barley Bale","resourcefulbees:valid_apiary"
"Thermal Series","thermal:barley_seeds",9298,"Barley Seeds","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/barley"
"Thermal Series","thermal:basalz_powder",9060,"Basalz Powder",""
"Thermal Series","thermal:basalz_rod",9059,"Basalz Shard",""
"Thermal Series","thermal:basalz_spawn_egg",9237,"Basalz Spawn Egg",""
"Thermal Series","thermal:beekeeper_boots",9228,"Beekeeper's Boots",""
"Thermal Series","thermal:beekeeper_chestplate",9226,"Beekeeper's Jacket",""
"Thermal Series","thermal:beekeeper_fabric",9065,"Woven Fabric",""
"Thermal Series","thermal:beekeeper_helmet",9225,"Beekeeper's Hood",""
"Thermal Series","thermal:beekeeper_leggings",9227,"Beekeeper's Pants",""
"Thermal Series","thermal:beetroot_block",8963,"Crate of Beetroot","resourcefulbees:valid_apiary"
"Thermal Series","thermal:bell_pepper",9313,"Bell Pepper","forge:crops/bell_pepper"
"Thermal Series","thermal:bell_pepper_block",9274,"Crate of Bell Peppers","resourcefulbees:valid_apiary"
"Thermal Series","thermal:bell_pepper_seeds",9314,"Bell Pepper Seeds","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/bell_pepper"
"Thermal Series","thermal:bitumen",9052,"Bitumen","forge:bitumen"
"Thermal Series","thermal:bitumen_block",8997,"Block of Bitumen","forge:storage_blocks/bitumen, resourcefulbees:valid_apiary"
"Thermal Series","thermal:black_rockwool",9026,"Black Rockwool","resourcefulbees:valid_apiary, thermal:rockwool"
"Thermal Series","thermal:blitz_powder",9062,"Blitz Powder",""
"Thermal Series","thermal:blitz_rod",9061,"Blitz Mote",""
"Thermal Series","thermal:blitz_spawn_egg",9239,"Blitz Spawn Egg",""
"Thermal Series","thermal:blizz_powder",9064,"Blizz Powder",""
"Thermal Series","thermal:blizz_rod",9063,"Blizz Cube",""
"Thermal Series","thermal:blizz_spawn_egg",9238,"Blizz Spawn Egg",""
"Thermal Series","thermal:blue_rockwool",9022,"Blue Rockwool","resourcefulbees:valid_apiary, thermal:rockwool"
"Thermal Series","thermal:bronze_block",8986,"Block of Bronze","forge:storage_blocks, forge:storage_blocks/bronze, resourcefulbees:valid_apiary"
"Thermal Series","thermal:bronze_coin",9158,"Bronze Coin","forge:coins, forge:coins/bronze"
"Thermal Series","thermal:bronze_dust",9155,"Bronze Blend","forge:dusts, forge:dusts/bronze"
"Thermal Series","thermal:bronze_gear",9156,"Bronze Gear","forge:gears, forge:gears/bronze"
"Thermal Series","thermal:bronze_ingot",9153,"Bronze Ingot","forge:ingots, forge:ingots/bronze"
"Thermal Series","thermal:bronze_nugget",9154,"Bronze Nugget","forge:nuggets, forge:nuggets/bronze"
"Thermal Series","thermal:bronze_plate",9157,"Bronze Plate","forge:plates, forge:plates/bronze"
"Thermal Series","thermal:brown_rockwool",9023,"Brown Rockwool","resourcefulbees:valid_apiary, thermal:rockwool"
"Thermal Series","thermal:carrot_block",8961,"Crate of Carrots","resourcefulbees:valid_apiary"
"Thermal Series","thermal:charcoal_block",8956,"Block of Charcoal","forge:storage_blocks, forge:storage_blocks/charcoal, resourcefulbees:valid_apiary"
"Thermal Series","thermal:charge_bench",9047,"Energetic Infuser","resourcefulbees:valid_apiary"
"Thermal Series","thermal:chocolate_cake",9257,"Chocolate Cake","resourcefulbees:valid_apiary"
"Thermal Series","thermal:cinnabar",9070,"Cinnabar","forge:gems, forge:gems/cinnabar"
"Thermal Series","thermal:cinnabar_block",8978,"Block of Cinnabar","forge:storage_blocks, forge:storage_blocks/cinnabar, resourcefulbees:valid_apiary"
"Thermal Series","thermal:cinnabar_dust",9071,"Cinnabar Dust","forge:dusts, forge:dusts/cinnabar"
"Thermal Series","thermal:cinnabar_ore",8965,"Cinnabar Ore","forge:ores, forge:ores/cinnabar, resourcefulbees:valid_apiary"
"Thermal Series","thermal:coal_coke",9051,"Coke","forge:coal_coke"
"Thermal Series","thermal:coal_coke_block",8996,"Block of Coke","forge:storage_blocks, forge:storage_blocks/coal_coke, resourcefulbees:valid_apiary"
"Thermal Series","thermal:coffee",9325,"Coffee Cherry","forge:crops/coffee"
"Thermal Series","thermal:coffee_block",9281,"Sack of Coffee","resourcefulbees:valid_apiary"
"Thermal Series","thermal:coffee_seeds",9326,"Coffee Beans","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/coffee"
"Thermal Series","thermal:constantan_block",8989,"Block of Constantan","forge:storage_blocks, forge:storage_blocks/constantan, resourcefulbees:valid_apiary"
"Thermal Series","thermal:constantan_coin",9176,"Constantan Coin","forge:coins, forge:coins/constantan"
"Thermal Series","thermal:constantan_dust",9173,"Constantan Blend","forge:dusts, forge:dusts/constantan"
"Thermal Series","thermal:constantan_gear",9174,"Constantan Gear","forge:gears, forge:gears/constantan"
"Thermal Series","thermal:constantan_ingot",9171,"Constantan Ingot","forge:ingots, forge:ingots/constantan"
"Thermal Series","thermal:constantan_nugget",9172,"Constantan Nugget","forge:nuggets, forge:nuggets/constantan"
"Thermal Series","thermal:constantan_plate",9175,"Constantan Plate","forge:plates, forge:plates/constantan"
"Thermal Series","thermal:copper_block",8981,"Block of Copper","forge:storage_blocks, forge:storage_blocks/copper, resourcefulbees:valid_apiary"
"Thermal Series","thermal:copper_coin",9128,"Copper Coin","forge:coins, forge:coins/copper"
"Thermal Series","thermal:copper_dust",9125,"Copper Dust","forge:dusts, forge:dusts/copper"
"Thermal Series","thermal:copper_gear",9126,"Copper Gear","forge:gears, forge:gears/copper"
"Thermal Series","thermal:copper_ingot",9123,"Copper Ingot","forge:ingots, forge:ingots/copper"
"Thermal Series","thermal:copper_nugget",9124,"Copper Nugget","forge:nuggets, forge:nuggets/copper"
"Thermal Series","thermal:copper_ore",8968,"Copper Ore","forge:ores, forge:ores/copper, resourcefulbees:valid_apiary"
"Thermal Series","thermal:copper_plate",9127,"Copper Plate","forge:plates, forge:plates/copper"
"Thermal Series","thermal:corn",9299,"Corn","forge:crops/corn"
"Thermal Series","thermal:corn_block",9260,"Crate of Corn","resourcefulbees:valid_apiary"
"Thermal Series","thermal:corn_seeds",9300,"Corn Seeds","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/corn"
"Thermal Series","thermal:creosote_bucket",9248,"Creosote Oil Bucket",""
"Thermal Series","thermal:crossover_rail",9253,"Crossover Rail",""
"Thermal Series","thermal:crude_oil_bucket",9249,"Crude Oil Bucket",""
"Thermal Series","thermal:cured_rubber",9056,"Cured Rubber",""
"Thermal Series","thermal:cured_rubber_block",9001,"Block of Cured Rubber","resourcefulbees:valid_apiary"
"Thermal Series","thermal:cyan_rockwool",9020,"Cyan Rockwool","resourcefulbees:valid_apiary, thermal:rockwool"
"Thermal Series","thermal:deep_aquachow",9209,"Benthic Aqua-Chow",""
"Thermal Series","thermal:detonator",9213,"Remote Detonator",""
"Thermal Series","thermal:device_collector",9043,"Vacuumulator","resourcefulbees:valid_apiary"
"Thermal Series","thermal:device_fisher",9039,"Aquatic Entangler","resourcefulbees:valid_apiary"
"Thermal Series","thermal:device_hive_extractor",9037,"Hive Hopper","resourcefulbees:valid_apiary"
"Thermal Series","thermal:device_nullifier",9044,"Nullifier","resourcefulbees:valid_apiary"
"Thermal Series","thermal:device_potion_diffuser",9045,"Decoctive Diffuser","resourcefulbees:valid_apiary"
"Thermal Series","thermal:device_rock_gen",9042,"Igneous Extruder","resourcefulbees:valid_apiary"
"Thermal Series","thermal:device_soil_infuser",9040,"Phyto-Soil Infuser","resourcefulbees:valid_apiary"
"Thermal Series","thermal:device_tree_extractor",9038,"Arboreal Extractor","resourcefulbees:valid_apiary"
"Thermal Series","thermal:device_water_gen",9041,"Aqueous Accumulator","resourcefulbees:valid_apiary"
"Thermal Series","thermal:diamond_dust",9117,"Diamond Dust","forge:dusts, forge:dusts/diamond"
"Thermal Series","thermal:diamond_gear",9118,"Diamond Gear","forge:gears, forge:gears/diamond"
"Thermal Series","thermal:diving_boots",9232,"Diving Flippers",""
"Thermal Series","thermal:diving_chestplate",9230,"Diving Suit",""
"Thermal Series","thermal:diving_fabric",9066,"Marine Fabric",""
"Thermal Series","thermal:diving_helmet",9229,"Diving Helmet",""
"Thermal Series","thermal:diving_leggings",9231,"Diving Leggings",""
"Thermal Series","thermal:drill_head",9078,"Drill Head",""
"Thermal Series","thermal:dynamo_fuel_augment",9102,"Multi-cycle Injectors",""
"Thermal Series","thermal:dynamo_output_augment",9101,"Auxiliary Reaction Chamber",""
"Thermal Series","thermal:earth_charge",9210,"Earth Charge",""
