"Mod name","Registry name","Item ID","Display name"
"The Endergetic Expansion","endergetic:petrified_nether_corrock_crown",14840,"Petrified Nether Corrock Crown"
"The Endergetic Expansion","endergetic:petrified_overworld_corrock",14832,"Petrified Overworld Corrock"
"The Endergetic Expansion","endergetic:petrified_overworld_corrock_block",14826,"Petrified Overworld Corrock Block"
"The Endergetic Expansion","endergetic:petrified_overworld_corrock_crown",14838,"Petrified Overworld Corrock Crown"
"The Endergetic Expansion","endergetic:pink_bolloom_balloon",14911,"Pink Bolloom Balloon"
"The Endergetic Expansion","endergetic:poise_beehive",14867,"Poise Beehive"
"The Endergetic Expansion","endergetic:poise_boat",14896,"Poise Boat"
"The Endergetic Expansion","endergetic:poise_bookshelf",14865,"Poise Bookshelf"
"The Endergetic Expansion","endergetic:poise_bush",14845,"Poise Bush"
"The Endergetic Expansion","endergetic:poise_button",14861,"Poise Button"
"The Endergetic Expansion","endergetic:poise_chest",14869,"Poise Chest"
"The Endergetic Expansion","endergetic:poise_cluster",14847,"Poise Cluster"
"The Endergetic Expansion","endergetic:poise_door",14855,"Poise Door"
"The Endergetic Expansion","endergetic:poise_fence",14858,"Poise Fence"
"The Endergetic Expansion","endergetic:poise_fence_gate",14859,"Poise Fence Gate"
"The Endergetic Expansion","endergetic:poise_ladder",14866,"Poise Ladder"
"The Endergetic Expansion","endergetic:poise_planks",14854,"Poise Planks"
"The Endergetic Expansion","endergetic:poise_pressure_plate",14860,"Poise Pressure Plate"
"The Endergetic Expansion","endergetic:poise_sign",14868,"Poise Sign"
"The Endergetic Expansion","endergetic:poise_slab",14856,"Poise Slab"
"The Endergetic Expansion","endergetic:poise_stairs",14857,"Poise Stairs"
"The Endergetic Expansion","endergetic:poise_stem",14850,"Poise Stem"
"The Endergetic Expansion","endergetic:poise_trapdoor",14862,"Poise Trapdoor"
"The Endergetic Expansion","endergetic:poise_trapped_chest",14870,"Poise Trapped Chest"
"The Endergetic Expansion","endergetic:poise_vertical_slab",14864,"Poise Vertical Slab"
"The Endergetic Expansion","endergetic:poise_wood",14851,"Poise Wood"
"The Endergetic Expansion","endergetic:poismoss",14844,"Poismoss"
"The Endergetic Expansion","endergetic:puff_bug_spawn_egg",14919,"Puff Bug Spawn Egg"
"The Endergetic Expansion","endergetic:puffbug_bottle",14900,"Bottle of Puff Bug"
"The Endergetic Expansion","endergetic:puffbug_hive",14872,"Puff Bug Hive"
"The Endergetic Expansion","endergetic:purple_bolloom_balloon",14913,"Purple Bolloom Balloon"
"The Endergetic Expansion","endergetic:red_bolloom_balloon",14903,"Red Bolloom Balloon"
"The Endergetic Expansion","endergetic:stripped_poise_stem",14848,"Stripped Poise Stem"
"The Endergetic Expansion","endergetic:stripped_poise_wood",14849,"Stripped Poise Wood"
"The Endergetic Expansion","endergetic:tall_poise_bush",14846,"Tall Poise Bush"
"The Endergetic Expansion","endergetic:vertical_poise_planks",14863,"Vertical Poise Planks"
"The Endergetic Expansion","endergetic:white_bolloom_balloon",14917,"White Bolloom Balloon"
"The Endergetic Expansion","endergetic:yellow_bolloom_balloon",14905,"Yellow Bolloom Balloon"
"The One Probe","theoneprobe:creativeprobe",4395,"The Creative Probe"
"The One Probe","theoneprobe:diamond_helmet_probe",4397,"Diamond Helmet with Probe"
"The One Probe","theoneprobe:gold_helmet_probe",4398,"Golden Helmet with Probe"
"The One Probe","theoneprobe:iron_helmet_probe",4399,"Iron Helmet with Probe"
"The One Probe","theoneprobe:probe",4394,"The One Probe"
"The One Probe","theoneprobe:probenote",4396,"The One Probe Read Me"
"Thermal Series","thermal:apatite",9068,"Apatite"
"Thermal Series","thermal:apatite_block",8977,"Block of Apatite"
"Thermal Series","thermal:apatite_dust",9069,"Apatite Dust"
"Thermal Series","thermal:apatite_ore",8964,"Apatite Ore"
"Thermal Series","thermal:apple_block",8960,"Crate of Apples"
"Thermal Series","thermal:aquachow",9208,"Aqua-Chow"
"Thermal Series","thermal:area_radius_augment",9103,"Radial Enhancement"
"Thermal Series","thermal:bamboo_block",8959,"Block of Bamboo"
"Thermal Series","thermal:barley",9297,"Barley"
"Thermal Series","thermal:barley_block",9259,"Barley Bale"
"Thermal Series","thermal:barley_seeds",9298,"Barley Seeds"
"Thermal Series","thermal:basalz_powder",9060,"Basalz Powder"
"Thermal Series","thermal:basalz_rod",9059,"Basalz Shard"
"Thermal Series","thermal:basalz_spawn_egg",9237,"Basalz Spawn Egg"
"Thermal Series","thermal:beekeeper_boots",9228,"Beekeeper's Boots"
"Thermal Series","thermal:beekeeper_chestplate",9226,"Beekeeper's Jacket"
"Thermal Series","thermal:beekeeper_fabric",9065,"Woven Fabric"
"Thermal Series","thermal:beekeeper_helmet",9225,"Beekeeper's Hood"
"Thermal Series","thermal:beekeeper_leggings",9227,"Beekeeper's Pants"
"Thermal Series","thermal:beetroot_block",8963,"Crate of Beetroot"
"Thermal Series","thermal:bell_pepper",9313,"Bell Pepper"
"Thermal Series","thermal:bell_pepper_block",9274,"Crate of Bell Peppers"
"Thermal Series","thermal:bell_pepper_seeds",9314,"Bell Pepper Seeds"
"Thermal Series","thermal:bitumen",9052,"Bitumen"
"Thermal Series","thermal:bitumen_block",8997,"Block of Bitumen"
"Thermal Series","thermal:black_rockwool",9026,"Black Rockwool"
"Thermal Series","thermal:blitz_powder",9062,"Blitz Powder"
"Thermal Series","thermal:blitz_rod",9061,"Blitz Mote"
"Thermal Series","thermal:blitz_spawn_egg",9239,"Blitz Spawn Egg"
"Thermal Series","thermal:blizz_powder",9064,"Blizz Powder"
"Thermal Series","thermal:blizz_rod",9063,"Blizz Cube"
"Thermal Series","thermal:blizz_spawn_egg",9238,"Blizz Spawn Egg"
"Thermal Series","thermal:blue_rockwool",9022,"Blue Rockwool"
"Thermal Series","thermal:bronze_block",8986,"Block of Bronze"
"Thermal Series","thermal:bronze_coin",9158,"Bronze Coin"
"Thermal Series","thermal:bronze_dust",9155,"Bronze Blend"
"Thermal Series","thermal:bronze_gear",9156,"Bronze Gear"
"Thermal Series","thermal:bronze_ingot",9153,"Bronze Ingot"
"Thermal Series","thermal:bronze_nugget",9154,"Bronze Nugget"
"Thermal Series","thermal:bronze_plate",9157,"Bronze Plate"
"Thermal Series","thermal:brown_rockwool",9023,"Brown Rockwool"
"Thermal Series","thermal:carrot_block",8961,"Crate of Carrots"
"Thermal Series","thermal:charcoal_block",8956,"Block of Charcoal"
"Thermal Series","thermal:charge_bench",9047,"Energetic Infuser"
"Thermal Series","thermal:chocolate_cake",9257,"Chocolate Cake"
"Thermal Series","thermal:cinnabar",9070,"Cinnabar"
"Thermal Series","thermal:cinnabar_block",8978,"Block of Cinnabar"
"Thermal Series","thermal:cinnabar_dust",9071,"Cinnabar Dust"
"Thermal Series","thermal:cinnabar_ore",8965,"Cinnabar Ore"
"Thermal Series","thermal:coal_coke",9051,"Coke"
"Thermal Series","thermal:coal_coke_block",8996,"Block of Coke"
"Thermal Series","thermal:coffee",9325,"Coffee Cherry"
"Thermal Series","thermal:coffee_block",9281,"Sack of Coffee"
"Thermal Series","thermal:coffee_seeds",9326,"Coffee Beans"
"Thermal Series","thermal:constantan_block",8989,"Block of Constantan"
"Thermal Series","thermal:constantan_coin",9176,"Constantan Coin"
"Thermal Series","thermal:constantan_dust",9173,"Constantan Blend"
"Thermal Series","thermal:constantan_gear",9174,"Constantan Gear"
"Thermal Series","thermal:constantan_ingot",9171,"Constantan Ingot"
"Thermal Series","thermal:constantan_nugget",9172,"Constantan Nugget"
"Thermal Series","thermal:constantan_plate",9175,"Constantan Plate"
"Thermal Series","thermal:copper_block",8981,"Block of Copper"
"Thermal Series","thermal:copper_coin",9128,"Copper Coin"
"Thermal Series","thermal:copper_dust",9125,"Copper Dust"
"Thermal Series","thermal:copper_gear",9126,"Copper Gear"
"Thermal Series","thermal:copper_ingot",9123,"Copper Ingot"
"Thermal Series","thermal:copper_nugget",9124,"Copper Nugget"
"Thermal Series","thermal:copper_ore",8968,"Copper Ore"
"Thermal Series","thermal:copper_plate",9127,"Copper Plate"
"Thermal Series","thermal:corn",9299,"Corn"
"Thermal Series","thermal:corn_block",9260,"Crate of Corn"
"Thermal Series","thermal:corn_seeds",9300,"Corn Seeds"
"Thermal Series","thermal:creosote_bucket",9248,"Creosote Oil Bucket"
"Thermal Series","thermal:crossover_rail",9253,"Crossover Rail"
"Thermal Series","thermal:crude_oil_bucket",9249,"Crude Oil Bucket"
"Thermal Series","thermal:cured_rubber",9056,"Cured Rubber"
"Thermal Series","thermal:cured_rubber_block",9001,"Block of Cured Rubber"
"Thermal Series","thermal:cyan_rockwool",9020,"Cyan Rockwool"
"Thermal Series","thermal:deep_aquachow",9209,"Benthic Aqua-Chow"
"Thermal Series","thermal:detonator",9213,"Remote Detonator"
"Thermal Series","thermal:device_collector",9043,"Vacuumulator"
"Thermal Series","thermal:device_fisher",9039,"Aquatic Entangler"
"Thermal Series","thermal:device_hive_extractor",9037,"Hive Hopper"
"Thermal Series","thermal:device_nullifier",9044,"Nullifier"
"Thermal Series","thermal:device_potion_diffuser",9045,"Decoctive Diffuser"
"Thermal Series","thermal:device_rock_gen",9042,"Igneous Extruder"
"Thermal Series","thermal:device_soil_infuser",9040,"Phyto-Soil Infuser"
"Thermal Series","thermal:device_tree_extractor",9038,"Arboreal Extractor"
"Thermal Series","thermal:device_water_gen",9041,"Aqueous Accumulator"
"Thermal Series","thermal:diamond_dust",9117,"Diamond Dust"
"Thermal Series","thermal:diamond_gear",9118,"Diamond Gear"
"Thermal Series","thermal:diving_boots",9232,"Diving Flippers"
"Thermal Series","thermal:diving_chestplate",9230,"Diving Suit"
"Thermal Series","thermal:diving_fabric",9066,"Marine Fabric"
"Thermal Series","thermal:diving_helmet",9229,"Diving Helmet"
"Thermal Series","thermal:diving_leggings",9231,"Diving Leggings"
"Thermal Series","thermal:drill_head",9078,"Drill Head"
"Thermal Series","thermal:dynamo_fuel_augment",9102,"Multi-cycle Injectors"
"Thermal Series","thermal:dynamo_output_augment",9101,"Auxiliary Reaction Chamber"
"Thermal Series","thermal:earth_charge",9210,"Earth Charge"
"Thermal Series","thermal:earth_grenade",9220,"Tectonic Grenade"
"Thermal Series","thermal:earth_tnt",9032,"Tectonic Explosive"
"Thermal Series","thermal:earth_tnt_minecart",9293,"Minecart with Tectonic Explosive"
"Thermal Series","thermal:eggplant",9315,"Eggplant"
"Thermal Series","thermal:eggplant_block",9275,"Crate of Eggplants"
"Thermal Series","thermal:eggplant_seeds",9316,"Eggplant Seeds"
"Thermal Series","thermal:electrum_block",8987,"Block of Electrum"
"Thermal Series","thermal:electrum_coin",9164,"Electrum Coin"
"Thermal Series","thermal:electrum_dust",9161,"Electrum Blend"
"Thermal Series","thermal:electrum_gear",9162,"Electrum Gear"
"Thermal Series","thermal:electrum_ingot",9159,"Electrum Ingot"
"Thermal Series","thermal:electrum_nugget",9160,"Electrum Nugget"
"Thermal Series","thermal:electrum_plate",9163,"Electrum Plate"
"Thermal Series","thermal:emerald_dust",9119,"Emerald Dust"
"Thermal Series","thermal:emerald_gear",9120,"Emerald Gear"
"Thermal Series","thermal:ender_bucket",9242,"Resonant Ender Bucket"
"Thermal Series","thermal:ender_grenade",9218,"Disruption Grenade"
"Thermal Series","thermal:ender_pearl_dust",9106,"Ender Pearl Dust"
"Thermal Series","thermal:ender_tnt",9030,"Disruption Explosive"
"Thermal Series","thermal:ender_tnt_minecart",9290,"Minecart with Ender Explosive"
"Thermal Series","thermal:enderium_block",8992,"Block of Enderium"
"Thermal Series","thermal:enderium_coin",9194,"Enderium Coin"
"Thermal Series","thermal:enderium_dust",9191,"Enderium Blend"
"Thermal Series","thermal:enderium_gear",9192,"Enderium Gear"
"Thermal Series","thermal:enderium_glass",9010,"Enderium Glass"
"Thermal Series","thermal:enderium_ingot",9189,"Enderium Ingot"
"Thermal Series","thermal:enderium_nugget",9190,"Enderium Nugget"
"Thermal Series","thermal:enderium_plate",9193,"Enderium Plate"
"Thermal Series","thermal:energy_cell",9048,"Redstone Flux Cell"
"Thermal Series","thermal:energy_cell_frame",9005,"Redstone Flux Cell Frame"
"Thermal Series","thermal:explosive_grenade",9214,"Grenade"
"Thermal Series","thermal:fire_grenade",9221,"Inferno Grenade"
"Thermal Series","thermal:fire_tnt",9033,"Inferno Explosive"
"Thermal Series","thermal:fire_tnt_minecart",9292,"Minecart with Inferno Explosive"
"Thermal Series","thermal:flax",9301,"Flax"
"Thermal Series","thermal:flax_block",9261,"Flax Bale"
"Thermal Series","thermal:flax_seeds",9302,"Flax Seeds"
"Thermal Series","thermal:fluid_cell",9049,"Fluid Cell"
"Thermal Series","thermal:fluid_cell_frame",9006,"Fluid Cell Frame"
"Thermal Series","thermal:fluid_tank_augment",9091,"Expanded Tank Construction"
"Thermal Series","thermal:fluid_tank_creative_augment",9092,"Creative Tank Construction"
"Thermal Series","thermal:frost_melon",9254,"Frost Melon"
"Thermal Series","thermal:frost_melon_seeds",9336,"Frost Melon Seeds"
"Thermal Series","thermal:frost_melon_slice",9335,"Frost Melon Slice"
"Thermal Series","thermal:glowstone_bucket",9241,"Energized Glowstone Bucket"
"Thermal Series","thermal:glowstone_grenade",9217,"Radiant Grenade"
"Thermal Series","thermal:glowstone_mushroom_spores",9331,"Glimmercap Spores"
"Thermal Series","thermal:glowstone_tnt",9029,"Radiant Explosive"
"Thermal Series","thermal:glowstone_tnt_minecart",9289,"Minecart with Glowstone Explosive"
"Thermal Series","thermal:gold_coin",9114,"Gold Coin"
"Thermal Series","thermal:gold_dust",9111,"Gold Dust"
"Thermal Series","thermal:gold_gear",9112,"Gold Gear"
"Thermal Series","thermal:gold_plate",9113,"Gold Plate"
"Thermal Series","thermal:gray_rockwool",9018,"Gray Rockwool"
"Thermal Series","thermal:green_bean",9317,"Green Bean"
"Thermal Series","thermal:green_bean_block",9276,"Crate of Green Beans"
"Thermal Series","thermal:green_bean_seeds",9318,"Green Bean Seeds"
"Thermal Series","thermal:green_rockwool",9024,"Green Rockwool"
"Thermal Series","thermal:gunpowder_block",8957,"Block of Gunpowder"
"Thermal Series","thermal:gunpowder_mushroom_spores",9332,"Boomshroom Spores"
"Thermal Series","thermal:hazmat_boots",9236,"Hazmat Boots"
"Thermal Series","thermal:hazmat_chestplate",9234,"Hazmat Suit"
"Thermal Series","thermal:hazmat_fabric",9067,"Protective Fabric"
"Thermal Series","thermal:hazmat_helmet",9233,"Hazmat Helmet"
"Thermal Series","thermal:hazmat_leggings",9235,"Hazmat Pants"
"Thermal Series","thermal:heavy_oil_bucket",9250,"Heavy Oil Bucket"
"Thermal Series","thermal:hops",9327,"Hops"
"Thermal Series","thermal:hops_block",9277,"Crate of Hops"
"Thermal Series","thermal:hops_seeds",9328,"Hops Seeds"
"Thermal Series","thermal:ice_charge",9211,"Ice Charge"
"Thermal Series","thermal:ice_grenade",9222,"Glacial Grenade"
"Thermal Series","thermal:ice_tnt",9034,"Glacial Explosive"
"Thermal Series","thermal:ice_tnt_minecart",9294,"Minecart with Glacial Explosive"
"Thermal Series","thermal:invar_block",8988,"Block of Invar"
"Thermal Series","thermal:invar_coin",9170,"Invar Coin"
"Thermal Series","thermal:invar_dust",9167,"Invar Blend"
"Thermal Series","thermal:invar_gear",9168,"Invar Gear"
"Thermal Series","thermal:invar_ingot",9165,"Invar Ingot"
"Thermal Series","thermal:invar_nugget",9166,"Invar Nugget"
"Thermal Series","thermal:invar_plate",9169,"Invar Plate"
"Thermal Series","thermal:iron_coin",9110,"Iron Coin"
"Thermal Series","thermal:iron_dust",9107,"Iron Dust"
"Thermal Series","thermal:iron_gear",9108,"Iron Gear"
"Thermal Series","thermal:iron_plate",9109,"Iron Plate"
"Thermal Series","thermal:item_filter_augment",9093,"Item Filter"
"Thermal Series","thermal:junk_net",9207,"Junk Net"
"Thermal Series","thermal:lapis_dust",9115,"Lapis Dust"
"Thermal Series","thermal:lapis_gear",9116,"Lapis Gear"
"Thermal Series","thermal:laser_diode",9080,"Laser Diode"
"Thermal Series","thermal:latex_bucket",9247,"Latex Bucket"
"Thermal Series","thermal:lead_block",8983,"Block of Lead"
"Thermal Series","thermal:lead_coin",9140,"Lead Coin"
"Thermal Series","thermal:lead_dust",9137,"Lead Dust"
"Thermal Series","thermal:lead_gear",9138,"Lead Gear"
"Thermal Series","thermal:lead_ingot",9135,"Lead Ingot"
"Thermal Series","thermal:lead_nugget",9136,"Lead Nugget"
"Thermal Series","thermal:lead_ore",8970,"Lead Ore"
"Thermal Series","thermal:lead_plate",9139,"Lead Plate"
"Thermal Series","thermal:light_blue_rockwool",9014,"Light Blue Rockwool"
"Thermal Series","thermal:light_gray_rockwool",9019,"Light Gray Rockwool"
"Thermal Series","thermal:light_oil_bucket",9251,"Light Oil Bucket"
"Thermal Series","thermal:lightning_charge",9212,"Lightning Charge"
"Thermal Series","thermal:lightning_grenade",9223,"Fulminating Grenade"
"Thermal Series","thermal:lightning_tnt",9035,"Fulminating Explosive"
"Thermal Series","thermal:lightning_tnt_minecart",9295,"Minecart with Fulminating Explosive"
"Thermal Series","thermal:lime_rockwool",9016,"Lime Rockwool"
"Thermal Series","thermal:lock",9205,"Signalum Security Lock"
"Thermal Series","thermal:lumium_activator_rail",9272,"Lumium Activator Rail"
"Thermal Series","thermal:lumium_block",8991,"Block of Lumium"
"Thermal Series","thermal:lumium_coin",9188,"Lumium Coin"
"Thermal Series","thermal:lumium_crossover_rail",9267,"Lumium Crossover Rail"
"Thermal Series","thermal:lumium_detector_rail",9273,"Lumium Detector Rail"
"Thermal Series","thermal:lumium_dust",9185,"Lumium Blend"
"Thermal Series","thermal:lumium_gear",9186,"Lumium Gear"
"Thermal Series","thermal:lumium_glass",9009,"Lumium Glass"
"Thermal Series","thermal:lumium_ingot",9183,"Lumium Ingot"
"Thermal Series","thermal:lumium_nugget",9184,"Lumium Nugget"
"Thermal Series","thermal:lumium_plate",9187,"Lumium Plate"
"Thermal Series","thermal:lumium_powered_rail",9269,"Powered Lumium Rail"
"Thermal Series","thermal:lumium_rail",9266,"Lumium Rail"
"Thermal Series","thermal:machine_catalyst_augment",9098,"Catalytic Reclamation Chamber"
"Thermal Series","thermal:machine_catalyst_creative_augment",9099,"Creative Reclamation Chamber"
"Thermal Series","thermal:machine_cycle_augment",9100,"Cyclical Processing"
"Thermal Series","thermal:machine_efficiency_augment",9095,"Flux Efficiency"
"Thermal Series","thermal:machine_efficiency_creative_augment",9096,"Creative Flux Efficiency"
"Thermal Series","thermal:machine_frame",9004,"Machine Frame"
"Thermal Series","thermal:machine_output_augment",9097,"Auxiliary Process Sieve"
"Thermal Series","thermal:machine_speed_augment",9094,"Flux Linkage Amplifier"
"Thermal Series","thermal:magenta_rockwool",9013,"Magenta Rockwool"
"Thermal Series","thermal:nickel_block",8985,"Block of Nickel"
"Thermal Series","thermal:nickel_coin",9152,"Nickel Coin"
"Thermal Series","thermal:nickel_dust",9149,"Nickel Dust"
"Thermal Series","thermal:nickel_gear",9150,"Nickel Gear"
"Thermal Series","thermal:nickel_ingot",9147,"Nickel Ingot"
"Thermal Series","thermal:nickel_nugget",9148,"Nickel Nugget"
"Thermal Series","thermal:nickel_ore",8972,"Nickel Ore"
"Thermal Series","thermal:nickel_plate",9151,"Nickel Plate"
"Thermal Series","thermal:niter",9072,"Niter"
"Thermal Series","thermal:niter_block",8979,"Block of Niter"
"Thermal Series","thermal:niter_dust",9073,"Niter Dust"
"Thermal Series","thermal:niter_ore",8966,"Niter Ore"
"Thermal Series","thermal:nuke_grenade",9224,"Nuclear Grenade"
"Thermal Series","thermal:nuke_tnt",9036,"Nuclear Explosive"
"Thermal Series","thermal:nuke_tnt_minecart",9296,"Minecart with Nuclear Explosive"
"Thermal Series","thermal:obsidian_glass",9007,"Hardened Glass"
"Thermal Series","thermal:oil_red_sand",8976,"Bituminous Red Sand"
"Thermal Series","thermal:oil_sand",8975,"Bituminous Sand"
"Thermal Series","thermal:onion",9303,"Onion"
"Thermal Series","thermal:onion_block",9262,"Crate of Onions"
"Thermal Series","thermal:onion_seeds",9304,"Onion Seeds"
"Thermal Series","thermal:orange_rockwool",9012,"Orange Rockwool"
"Thermal Series","thermal:peanut",9319,"Peanut"
"Thermal Series","thermal:peanut_block",9282,"Sack of Peanuts"
"Thermal Series","thermal:peanut_seeds",9320,"Peanut Seeds"
"Thermal Series","thermal:phyto_grenade",9219,"Phyto-Gronade"
"Thermal Series","thermal:phyto_tnt",9031,"PNT"
"Thermal Series","thermal:phyto_tnt_minecart",9291,"Minecart with PNT"
"Thermal Series","thermal:phytogro",9206,"Phyto-Gro"
"Thermal Series","thermal:phytosoil",9284,"Phyto-Soil"
"Thermal Series","thermal:phytosoil_tilled",9285,"Tilled Phyto-Soil"
"Thermal Series","thermal:pink_rockwool",9017,"Pink Rockwool"
"Thermal Series","thermal:potato_block",8962,"Crate of Potatoes"
"Thermal Series","thermal:potion_amplifier_augment",9104,"Alchemical Amplifier"
"Thermal Series","thermal:potion_duration_augment",9105,"Alchemical Extender"
"Thermal Series","thermal:prismarine_activator_rail",9264,"Prismarine Activator Rail"
"Thermal Series","thermal:prismarine_crossover_rail",9256,"Prismarine Crossover Rail"
"Thermal Series","thermal:prismarine_detector_rail",9265,"Prismarine Detector Rail"
"Thermal Series","thermal:prismarine_powered_rail",9263,"Powered Prismarine Rail"
"Thermal Series","thermal:prismarine_rail",9255,"Prismarine Rail"
"Thermal Series","thermal:purple_rockwool",9021,"Purple Rockwool"
"Thermal Series","thermal:quartz_dust",9121,"Quartz Dust"
"Thermal Series","thermal:quartz_gear",9122,"Quartz Gear"
"Thermal Series","thermal:radish",9305,"Radish"
"Thermal Series","thermal:radish_block",9268,"Crate of Radishes"
"Thermal Series","thermal:radish_seeds",9306,"Radish Seeds"
"Thermal Series","thermal:red_rockwool",9025,"Red Rockwool"
"Thermal Series","thermal:redprint",9202,"Redprint"
"Thermal Series","thermal:redstone_bucket",9240,"Destabilized Redstone Bucket"
"Thermal Series","thermal:redstone_grenade",9216,"Redstone Grenade"
"Thermal Series","thermal:redstone_mushroom_spores",9333,"Fluxtooth Spores"
"Thermal Series","thermal:redstone_servo",9076,"Redstone Servo"
"Thermal Series","thermal:redstone_tnt",9028,"Redstone Explosive"
"Thermal Series","thermal:redstone_tnt_minecart",9288,"Minecart with Redstone Explosive"
"Thermal Series","thermal:refined_fuel_bucket",9252,"Refined Fuel Bucket"
"Thermal Series","thermal:resin_bucket",9245,"Resin Bucket"
"Thermal Series","thermal:rf_coil",9077,"Redstone Flux Coil"
"Thermal Series","thermal:rf_coil_augment",9087,"Expanded RF Coil"
"Thermal Series","thermal:rf_coil_creative_augment",9090,"Creative RF Coil"
"Thermal Series","thermal:rf_coil_storage_augment",9088,"Stabilized RF Coil"
"Thermal Series","thermal:rf_coil_xfer_augment",9089,"High-Flux RF Coil"
"Thermal Series","thermal:rf_potato",9203,"Capacitato"
"Thermal Series","thermal:rice",9307,"Rice"
"Thermal Series","thermal:rice_block",9280,"Sack of Rice"
"Thermal Series","thermal:rice_seeds",9308,"Rice Seeds"
"Thermal Series","thermal:rich_slag",9058,"Rich Slag"
"Thermal Series","thermal:rich_slag_block",9003,"Block of Rich Slag"
"Thermal Series","thermal:rosin",9054,"Rosin"
"Thermal Series","thermal:rosin_block",8999,"Block of Rosin"
"Thermal Series","thermal:rs_control_augment",9084,"Redstone Response Mechanism"
"Thermal Series","thermal:rubber",9055,"Rubber"
"Thermal Series","thermal:rubber_block",9000,"Block of Rubber"
"Thermal Series","thermal:ruby",9195,"Ruby"
"Thermal Series","thermal:ruby_block",8993,"Block of Ruby"
"Thermal Series","thermal:ruby_dust",9196,"Ruby Dust"
"Thermal Series","thermal:ruby_gear",9197,"Ruby Gear"
"Thermal Series","thermal:ruby_ore",8973,"Ruby Ore"
"Thermal Series","thermal:sadiroot",9309,"Sadiroot"
"Thermal Series","thermal:sadiroot_block",9270,"Crate of Sadiroot"
"Thermal Series","thermal:sadiroot_seeds",9310,"Sadiroot Seeds"
"Thermal Series","thermal:sap_bucket",9243,"Sap Bucket"
"Thermal Series","thermal:sapphire",9198,"Sapphire"
"Thermal Series","thermal:sapphire_block",8994,"Block of Sapphire"
"Thermal Series","thermal:sapphire_dust",9199,"Sapphire Dust"
"Thermal Series","thermal:sapphire_gear",9200,"Sapphire Gear"
"Thermal Series","thermal:sapphire_ore",8974,"Sapphire Ore"
"Thermal Series","thermal:saw_blade",9079,"Saw Blade"
"Thermal Series","thermal:sawdust",9050,"Sawdust"
"Thermal Series","thermal:sawdust_block",8995,"Block of Sawdust"
"Thermal Series","thermal:side_config_augment",9085,"Modular Reconfiguration"
"Thermal Series","thermal:signalum_block",8990,"Block of Signalum"
"Thermal Series","thermal:signalum_coin",9182,"Signalum Coin"
"Thermal Series","thermal:signalum_dust",9179,"Signalum Blend"
"Thermal Series","thermal:signalum_gear",9180,"Signalum Gear"
"Thermal Series","thermal:signalum_glass",9008,"Signalum Glass"
"Thermal Series","thermal:signalum_ingot",9177,"Signalum Ingot"
"Thermal Series","thermal:signalum_nugget",9178,"Signalum Nugget"
"Thermal Series","thermal:signalum_plate",9181,"Signalum Plate"
"Thermal Series","thermal:silver_block",8984,"Block of Silver"
"Thermal Series","thermal:silver_coin",9146,"Silver Coin"
"Thermal Series","thermal:silver_dust",9143,"Silver Dust"
"Thermal Series","thermal:silver_gear",9144,"Silver Gear"
"Thermal Series","thermal:silver_ingot",9141,"Silver Ingot"
"Thermal Series","thermal:silver_nugget",9142,"Silver Nugget"
"Thermal Series","thermal:silver_ore",8971,"Silver Ore"
"Thermal Series","thermal:silver_plate",9145,"Silver Plate"
"Thermal Series","thermal:slag",9057,"Slag"
"Thermal Series","thermal:slag_block",9002,"Block of Slag"
"Thermal Series","thermal:slime_grenade",9215,"Slime Grenade"
"Thermal Series","thermal:slime_mushroom_spores",9334,"Slitake Spores"
"Thermal Series","thermal:slime_tnt",9027,"Slime Explosive"
"Thermal Series","thermal:slime_tnt_minecart",9287,"Minecart with Slime Explosive"
"Thermal Series","thermal:spice_cake",9258,"Spice Cake"
"Thermal Series","thermal:spinach",9311,"Spinach"
"Thermal Series","thermal:spinach_block",9271,"Crate of Spinach"
"Thermal Series","thermal:spinach_seeds",9312,"Spinach Seeds"
"Thermal Series","thermal:strawberry",9321,"Strawberry"
"Thermal Series","thermal:strawberry_block",9278,"Crate of Strawberries"
"Thermal Series","thermal:strawberry_seeds",9322,"Strawberry Seeds"
"Thermal Series","thermal:sugar_cane_block",8958,"Block of Sugar Cane"
"Thermal Series","thermal:sulfur",9074,"Sulfur"
"Thermal Series","thermal:sulfur_block",8980,"Block of Sulfur"
"Thermal Series","thermal:sulfur_dust",9075,"Sulfur Dust"
"Thermal Series","thermal:sulfur_ore",8967,"Sulfur Ore"
"Thermal Series","thermal:syrup_bucket",9244,"Syrup Bucket"
"Thermal Series","thermal:tar",9053,"Tar"
"Thermal Series","thermal:tar_block",8998,"Block of Tar"
"Thermal Series","thermal:tea",9329,"Tea Leaf"
"Thermal Series","thermal:tea_block",9283,"Sack of Tea"
"Thermal Series","thermal:tea_seeds",9330,"Tea Seeds"
"Thermal Series","thermal:tin_block",8982,"Block of Tin"
"Thermal Series","thermal:tin_coin",9134,"Tin Coin"
"Thermal Series","thermal:tin_dust",9131,"Tin Dust"
"Thermal Series","thermal:tin_gear",9132,"Tin Gear"
"Thermal Series","thermal:tin_ingot",9129,"Tin Ingot"
"Thermal Series","thermal:tin_nugget",9130,"Tin Nugget"
"Thermal Series","thermal:tin_ore",8969,"Tin Ore"
"Thermal Series","thermal:tin_plate",9133,"Tin Plate"
"Thermal Series","thermal:tinker_bench",9046,"Tinker's Workbench"
"Thermal Series","thermal:tomato",9323,"Tomato"
