"ID","Tagged objects"
"savageandravage:blast_proof_items","savageandravage:griefer_helmet, savageandravage:griefer_chestplate, savageandravage:griefer_leggings, savageandravage:griefer_boots, savageandravage:creeper_spores, savageandravage:blast_proof_plating, savageandravage:blast_proof_plates, savageandravage:blast_proof_stairs, savageandravage:blast_proof_slab, savageandravage:blast_proof_vertical_slab"
"sereneseasons:autumn_crops","biomesoplenty:origin_sapling, biomesoplenty:flowering_oak_sapling, biomesoplenty:rainbow_birch_sapling, biomesoplenty:yellow_autumn_sapling, biomesoplenty:orange_autumn_sapling, biomesoplenty:maple_sapling, biomesoplenty:fir_sapling, biomesoplenty:redwood_sapling, biomesoplenty:white_cherry_sapling, biomesoplenty:pink_cherry_sapling, biomesoplenty:mahogany_sapling, biomesoplenty:jacaranda_sapling, biomesoplenty:palm_sapling, biomesoplenty:willow_sapling, biomesoplenty:dead_sapling, biomesoplenty:magic_sapling, biomesoplenty:umbran_sapling, biomesoplenty:hellbark_sapling, biomesoplenty:toadstool, biomesoplenty:glowshroom, minecraft:oak_sapling, minecraft:birch_sapling, minecraft:spruce_sapling, minecraft:jungle_sapling, minecraft:acacia_sapling, minecraft:dark_oak_sapling, minecraft:red_mushroom, minecraft:brown_mushroom, minecraft:nether_wart, minecraft:crimson_fungus, minecraft:warped_fungus, minecraft:crimson_nylium, minecraft:warped_nylium, minecraft:twisting_vines, minecraft:weeping_vines, minecraft:seagrass, minecraft:sea_pickle, minecraft:sweet_berries, minecraft:grass_block, minecraft:grass, minecraft:fern, minecraft:wheat_seeds, minecraft:pumpkin_seeds, minecraft:beetroot_seeds, minecraft:carrot, croptopia:cauliflower_seed, croptopia:broccoli_seed, croptopia:corn_seed, croptopia:cucumber_seed, croptopia:currant_seed, croptopia:eggplant_seed, croptopia:grape_seed, croptopia:hops_seed, croptopia:kale_seed, croptopia:olive_seed, croptopia:peanut_seed, croptopia:sweetpotato_seed, croptopia:chile_pepper_seed, croptopia:apple_sapling, croptopia:banana_sapling, croptopia:orange_sapling, croptopia:persimmon_sapling, croptopia:plum_sapling, croptopia:cherry_sapling, croptopia:lemon_sapling, croptopia:grapefruit_sapling, croptopia:kumquat_sapling, croptopia:peach_sapling, croptopia:coconut_sapling, croptopia:nutmeg_sapling, croptopia:fig_sapling, croptopia:nectarine_sapling, croptopia:mango_sapling, croptopia:dragonfruit_sapling, croptopia:starfruit_sapling, croptopia:avocado_sapling, croptopia:apricot_sapling, croptopia:pear_sapling, croptopia:lime_sapling, croptopia:date_sapling, croptopia:almond_sapling, croptopia:cashew_sapling, croptopia:pecan_sapling, croptopia:walnut_sapling, farmersdelight:cabbage_seeds, farmersdelight:onion, farmersdelight:rice"
"sereneseasons:spring_crops","biomesoplenty:origin_sapling, biomesoplenty:flowering_oak_sapling, biomesoplenty:rainbow_birch_sapling, biomesoplenty:yellow_autumn_sapling, biomesoplenty:orange_autumn_sapling, biomesoplenty:maple_sapling, biomesoplenty:fir_sapling, biomesoplenty:redwood_sapling, biomesoplenty:white_cherry_sapling, biomesoplenty:pink_cherry_sapling, biomesoplenty:mahogany_sapling, biomesoplenty:jacaranda_sapling, biomesoplenty:palm_sapling, biomesoplenty:willow_sapling, biomesoplenty:dead_sapling, biomesoplenty:magic_sapling, biomesoplenty:umbran_sapling, biomesoplenty:hellbark_sapling, biomesoplenty:clover, biomesoplenty:toadstool, biomesoplenty:glowshroom, minecraft:oak_sapling, minecraft:birch_sapling, minecraft:spruce_sapling, minecraft:jungle_sapling, minecraft:acacia_sapling, minecraft:dark_oak_sapling, minecraft:red_mushroom, minecraft:brown_mushroom, minecraft:nether_wart, minecraft:crimson_fungus, minecraft:warped_fungus, minecraft:crimson_nylium, minecraft:warped_nylium, minecraft:twisting_vines, minecraft:weeping_vines, minecraft:seagrass, minecraft:sea_pickle, minecraft:sweet_berries, minecraft:grass_block, minecraft:grass, minecraft:fern, minecraft:bamboo, minecraft:carrot, minecraft:potato, croptopia:artichoke_seed, croptopia:asparagus_seed, croptopia:bellpepper_seed, croptopia:cabbage_seed, croptopia:celery_seed, croptopia:garlic_seed, croptopia:leek_seed, croptopia:lettuce_seed, croptopia:radish_seed, croptopia:spinach_seed, croptopia:tomato_seed, croptopia:chile_pepper_seed, croptopia:turnip_seed, croptopia:zucchini_seed, croptopia:oat_seed, croptopia:barley_seed, croptopia:soybean_seed, croptopia:mustard_seed, croptopia:turmeric_seed, croptopia:ginger_seed, croptopia:basil_seed, croptopia:blackberry_seed, croptopia:blueberry_seed, croptopia:cranberry_seed, croptopia:cantaloupe_seed, croptopia:elderberry_seed, farmersdelight:onion"
"sereneseasons:summer_crops","biomesoplenty:origin_sapling, biomesoplenty:flowering_oak_sapling, biomesoplenty:rainbow_birch_sapling, biomesoplenty:yellow_autumn_sapling, biomesoplenty:orange_autumn_sapling, biomesoplenty:maple_sapling, biomesoplenty:fir_sapling, biomesoplenty:redwood_sapling, biomesoplenty:white_cherry_sapling, biomesoplenty:pink_cherry_sapling, biomesoplenty:mahogany_sapling, biomesoplenty:jacaranda_sapling, biomesoplenty:palm_sapling, biomesoplenty:willow_sapling, biomesoplenty:dead_sapling, biomesoplenty:magic_sapling, biomesoplenty:umbran_sapling, biomesoplenty:hellbark_sapling, biomesoplenty:spanish_moss, biomesoplenty:spanish_moss_plant, biomesoplenty:clover, biomesoplenty:toadstool, biomesoplenty:glowshroom, minecraft:oak_sapling, minecraft:birch_sapling, minecraft:spruce_sapling, minecraft:jungle_sapling, minecraft:acacia_sapling, minecraft:dark_oak_sapling, minecraft:red_mushroom, minecraft:brown_mushroom, minecraft:nether_wart, minecraft:crimson_fungus, minecraft:warped_fungus, minecraft:crimson_nylium, minecraft:warped_nylium, minecraft:twisting_vines, minecraft:weeping_vines, minecraft:seagrass, minecraft:sea_pickle, minecraft:sweet_berries, minecraft:grass_block, minecraft:grass, minecraft:fern, minecraft:bamboo, minecraft:cactus, minecraft:sugar_cane, minecraft:wheat_seeds, minecraft:melon_seeds, minecraft:cocoa_beans, croptopia:artichoke_seed, croptopia:asparagus_seed, croptopia:bellpepper_seed, croptopia:saguaro_seed, croptopia:blackbean_seed, croptopia:blackberry_seed, croptopia:blueberry_seed, croptopia:cranberry_seed, croptopia:cantaloupe_seed, croptopia:elderberry_seed, croptopia:coffee_seed, croptopia:greenbean_seed, croptopia:greenonion_seed, croptopia:honeydew_seed, croptopia:kiwi_seed, croptopia:onion_seed, croptopia:pineapple_seed, croptopia:raspberry_seed, croptopia:rice_seed, croptopia:strawberry_seed, croptopia:tomatillo_seed, croptopia:tomato_seed, croptopia:zucchini_seed, croptopia:oat_seed, croptopia:barley_seed, croptopia:soybean_seed, croptopia:mustard_seed, croptopia:turmeric_seed, croptopia:ginger_seed, croptopia:basil_seed, croptopia:apple_sapling, croptopia:banana_sapling, croptopia:orange_sapling, croptopia:persimmon_sapling, croptopia:plum_sapling, croptopia:cherry_sapling, croptopia:lemon_sapling, croptopia:grapefruit_sapling, croptopia:kumquat_sapling, croptopia:peach_sapling, croptopia:coconut_sapling, croptopia:nutmeg_sapling, croptopia:fig_sapling, croptopia:nectarine_sapling, croptopia:mango_sapling, croptopia:dragonfruit_sapling, croptopia:starfruit_sapling, croptopia:avocado_sapling, croptopia:apricot_sapling, croptopia:pear_sapling, croptopia:lime_sapling, croptopia:date_sapling, croptopia:almond_sapling, croptopia:cashew_sapling, croptopia:pecan_sapling, croptopia:walnut_sapling, farmersdelight:tomato_seeds, farmersdelight:rice"
"sereneseasons:winter_crops","biomesoplenty:origin_sapling, biomesoplenty:flowering_oak_sapling, biomesoplenty:rainbow_birch_sapling, biomesoplenty:yellow_autumn_sapling, biomesoplenty:orange_autumn_sapling, biomesoplenty:maple_sapling, biomesoplenty:fir_sapling, biomesoplenty:redwood_sapling, biomesoplenty:white_cherry_sapling, biomesoplenty:pink_cherry_sapling, biomesoplenty:mahogany_sapling, biomesoplenty:jacaranda_sapling, biomesoplenty:palm_sapling, biomesoplenty:willow_sapling, biomesoplenty:dead_sapling, biomesoplenty:magic_sapling, biomesoplenty:umbran_sapling, biomesoplenty:hellbark_sapling, biomesoplenty:toadstool, biomesoplenty:glowshroom, minecraft:oak_sapling, minecraft:birch_sapling, minecraft:spruce_sapling, minecraft:jungle_sapling, minecraft:acacia_sapling, minecraft:dark_oak_sapling, minecraft:red_mushroom, minecraft:brown_mushroom, minecraft:nether_wart, minecraft:crimson_fungus, minecraft:warped_fungus, minecraft:crimson_nylium, minecraft:warped_nylium, minecraft:twisting_vines, minecraft:weeping_vines, minecraft:seagrass, minecraft:sea_pickle, croptopia:rhubarb_seed, croptopia:rutabaga_seed, croptopia:squash_seed, croptopia:yam_seed, croptopia:turnip_seed, farmersdelight:cabbage_seeds"
"silentgear:blueprint_paper","silentgear:blueprint_paper"
"silentgear:blueprints","silentgear:jeweler_tools, silentgear:arrow_blueprint, silentgear:arrow_template, silentgear:axe_blueprint, silentgear:axe_template, silentgear:binding_blueprint, silentgear:binding_template, silentgear:boots_blueprint, silentgear:boots_template, silentgear:bow_blueprint, silentgear:bow_template, silentgear:bowstring_blueprint, silentgear:bowstring_template, silentgear:bracelet_blueprint, silentgear:bracelet_template, silentgear:chestplate_blueprint, silentgear:chestplate_template, silentgear:coating_blueprint, silentgear:coating_template, silentgear:crossbow_blueprint, silentgear:crossbow_template, silentgear:dagger_blueprint, silentgear:dagger_template, silentgear:elytra_blueprint, silentgear:elytra_template, silentgear:excavator_blueprint, silentgear:excavator_template, silentgear:fishing_rod_blueprint, silentgear:fishing_rod_template, silentgear:fletching_blueprint, silentgear:fletching_template, silentgear:grip_blueprint, silentgear:grip_template, silentgear:hammer_blueprint, silentgear:hammer_template, silentgear:helmet_blueprint, silentgear:helmet_template, silentgear:katana_blueprint, silentgear:katana_template, silentgear:knife_blueprint, silentgear:knife_template, silentgear:leggings_blueprint, silentgear:leggings_template, silentgear:lining_blueprint, silentgear:lining_template, silentgear:machete_blueprint, silentgear:machete_template, silentgear:mattock_blueprint, silentgear:mattock_template, silentgear:paxel_blueprint, silentgear:paxel_template, silentgear:pickaxe_blueprint, silentgear:pickaxe_template, silentgear:prospector_hammer_blueprint, silentgear:prospector_hammer_template, silentgear:ring_blueprint, silentgear:ring_template, silentgear:rod_blueprint, silentgear:rod_template, silentgear:saw_blueprint, silentgear:saw_template, silentgear:shears_blueprint, silentgear:shears_template, silentgear:shield_blueprint, silentgear:shield_template, silentgear:shovel_blueprint, silentgear:shovel_template, silentgear:sickle_blueprint, silentgear:sickle_template, silentgear:slingshot_blueprint, silentgear:slingshot_template, silentgear:spear_blueprint, silentgear:spear_template, silentgear:sword_blueprint, silentgear:sword_template, silentgear:tip_blueprint, silentgear:tip_template"
"silentgear:blueprints/adornment","silentgear:jeweler_tools"
"silentgear:blueprints/arrow","silentgear:arrow_blueprint, silentgear:arrow_template"
"silentgear:blueprints/axe","silentgear:axe_blueprint, silentgear:axe_template"
"silentgear:blueprints/binding","silentgear:binding_blueprint, silentgear:binding_template"
"silentgear:blueprints/boots","silentgear:boots_blueprint, silentgear:boots_template"
"silentgear:blueprints/bow","silentgear:bow_blueprint, silentgear:bow_template"
"silentgear:blueprints/bowstring","silentgear:bowstring_blueprint, silentgear:bowstring_template"
"silentgear:blueprints/bracelet","silentgear:bracelet_blueprint, silentgear:bracelet_template"
"silentgear:blueprints/chestplate","silentgear:chestplate_blueprint, silentgear:chestplate_template"
"silentgear:blueprints/coating","silentgear:coating_blueprint, silentgear:coating_template"
"silentgear:blueprints/crossbow","silentgear:crossbow_blueprint, silentgear:crossbow_template"
"silentgear:blueprints/dagger","silentgear:dagger_blueprint, silentgear:dagger_template"
"silentgear:blueprints/elytra","silentgear:elytra_blueprint, silentgear:elytra_template"
"silentgear:blueprints/excavator","silentgear:excavator_blueprint, silentgear:excavator_template"
"silentgear:blueprints/fishing_rod","silentgear:fishing_rod_blueprint, silentgear:fishing_rod_template"
"silentgear:blueprints/fletching","silentgear:fletching_blueprint, silentgear:fletching_template"
"silentgear:blueprints/grip","silentgear:grip_blueprint, silentgear:grip_template"
"silentgear:blueprints/hammer","silentgear:hammer_blueprint, silentgear:hammer_template"
"silentgear:blueprints/helmet","silentgear:helmet_blueprint, silentgear:helmet_template"
"silentgear:blueprints/katana","silentgear:katana_blueprint, silentgear:katana_template"
"silentgear:blueprints/knife","silentgear:knife_blueprint, silentgear:knife_template"
"silentgear:blueprints/leggings","silentgear:leggings_blueprint, silentgear:leggings_template"
"silentgear:blueprints/lining","silentgear:lining_blueprint, silentgear:lining_template"
"silentgear:blueprints/machete","silentgear:machete_blueprint, silentgear:machete_template"
"silentgear:blueprints/mattock","silentgear:mattock_blueprint, silentgear:mattock_template"
"silentgear:blueprints/paxel","silentgear:paxel_blueprint, silentgear:paxel_template"
"silentgear:blueprints/pickaxe","silentgear:pickaxe_blueprint, silentgear:pickaxe_template"
"silentgear:blueprints/prospector_hammer","silentgear:prospector_hammer_blueprint, silentgear:prospector_hammer_template"
"silentgear:blueprints/ring","silentgear:ring_blueprint, silentgear:ring_template"
"silentgear:blueprints/rod","silentgear:rod_blueprint, silentgear:rod_template"
"silentgear:blueprints/saw","silentgear:saw_blueprint, silentgear:saw_template"
"silentgear:blueprints/shears","silentgear:shears_blueprint, silentgear:shears_template"
"silentgear:blueprints/shield","silentgear:shield_blueprint, silentgear:shield_template"
"silentgear:blueprints/shovel","silentgear:shovel_blueprint, silentgear:shovel_template"
"silentgear:blueprints/sickle","silentgear:sickle_blueprint, silentgear:sickle_template"
"silentgear:blueprints/slingshot","silentgear:slingshot_blueprint, silentgear:slingshot_template"
"silentgear:blueprints/spear","silentgear:spear_blueprint, silentgear:spear_template"
"silentgear:blueprints/sword","silentgear:sword_blueprint, silentgear:sword_template"
"silentgear:blueprints/tip","silentgear:tip_blueprint, silentgear:tip_template"
"silentgear:fluffy_blocks","silentgear:white_fluffy_block, silentgear:orange_fluffy_block, silentgear:magenta_fluffy_block, silentgear:light_blue_fluffy_block, silentgear:yellow_fluffy_block, silentgear:lime_fluffy_block, silentgear:pink_fluffy_block, silentgear:gray_fluffy_block, silentgear:light_gray_fluffy_block, silentgear:cyan_fluffy_block, silentgear:purple_fluffy_block, silentgear:blue_fluffy_block, silentgear:brown_fluffy_block, silentgear:green_fluffy_block, silentgear:red_fluffy_block, silentgear:black_fluffy_block"
"silentgear:grader_catalysts","silentgear:glowing_dust, minecraft:glowstone_dust, silentgear:blazing_dust, silentgear:glittery_dust"
"silentgear:grader_catalysts/tier1","silentgear:glowing_dust, minecraft:glowstone_dust"
"silentgear:grader_catalysts/tier2","silentgear:blazing_dust"
"silentgear:grader_catalysts/tier3","silentgear:glittery_dust"
"silentgear:grader_catalysts/tier4",""
"silentgear:grader_catalysts/tier5",""
"silentgear:netherwood_logs","silentgear:netherwood_log, silentgear:stripped_netherwood_log, silentgear:netherwood_wood, silentgear:stripped_netherwood_wood"
"silentgear:repair_kits","silentgear:crude_repair_kit"
"silentgear:rods/netherwood","silentgear:netherwood_stick"
"silentgear:rods/rough","silentgear:rough_rod"
"silentgear:starlight_charger_catalysts","silentgear:blaze_gold_dust, silentgear:azure_silver_dust, silentgear:starmetal_dust"
"silentgear:starlight_charger_catalysts/tier1","silentgear:blaze_gold_dust"
"silentgear:starlight_charger_catalysts/tier2","silentgear:azure_silver_dust"
"silentgear:starlight_charger_catalysts/tier3","silentgear:starmetal_dust"
"silentgear:template_boards","silentgear:template_board"
"silentgems:chaos_gems","silentgems:chaos_ruby, silentgems:chaos_garnet, silentgems:chaos_topaz, silentgems:chaos_amber, silentgems:chaos_heliodor, silentgems:chaos_peridot, silentgems:chaos_green_sapphire, silentgems:chaos_phosphophyllite, silentgems:chaos_aquamarine, silentgems:chaos_sapphire, silentgems:chaos_tanzanite, silentgems:chaos_amethyst, silentgems:chaos_agate, silentgems:chaos_morganite, silentgems:chaos_onyx, silentgems:chaos_opal, silentgems:chaos_carnelian, silentgems:chaos_spinel, silentgems:chaos_citrine, silentgems:chaos_jasper, silentgems:chaos_zircon, silentgems:chaos_moldavite, silentgems:chaos_malachite, silentgems:chaos_turquoise, silentgems:chaos_euclase, silentgems:chaos_benitoite, silentgems:chaos_iolite, silentgems:chaos_alexandrite, silentgems:chaos_lepidolite, silentgems:chaos_ametrine, silentgems:chaos_black_diamond, silentgems:chaos_moonstone, silentgems:chaos_pyrope, silentgems:chaos_coral, silentgems:chaos_sunstone, silentgems:chaos_cats_eye, silentgems:chaos_yellow_diamond, silentgems:chaos_jade, silentgems:chaos_chrysoprase, silentgems:chaos_apatite, silentgems:chaos_fluorite, silentgems:chaos_kyanite, silentgems:chaos_sodalite, silentgems:chaos_ammolite, silentgems:chaos_kunzite, silentgems:chaos_rose_quartz, silentgems:chaos_tektite, silentgems:chaos_pearl"
"silentgems:chaos_orbs","silentgems:chaos_potato, silentgems:fragile_chaos_orb, silentgems:refined_chaos_orb, silentgems:perfect_chaos_orb"
"silentgems:charging_agents","silentgems:charging_agent, silentgems:super_charging_agent, silentgems:ultra_charging_agent"
"silentgems:charging_agents/tier1","silentgems:charging_agent"
"silentgems:charging_agents/tier2","silentgems:super_charging_agent"
"silentgems:charging_agents/tier3","silentgems:ultra_charging_agent"
"silentgems:corrupted_dusts","silentgems:corrupted_dirt_pile, silentgems:corrupted_stone_pile"
"silentgems:fluffy_blocks","silentgems:white_fluffy_block, silentgems:orange_fluffy_block, silentgems:magenta_fluffy_block, silentgems:light_blue_fluffy_block, silentgems:yellow_fluffy_block, silentgems:lime_fluffy_block, silentgems:pink_fluffy_block, silentgems:gray_fluffy_block, silentgems:light_gray_fluffy_block, silentgems:cyan_fluffy_block, silentgems:purple_fluffy_block, silentgems:blue_fluffy_block, silentgems:brown_fluffy_block, silentgems:green_fluffy_block, silentgems:red_fluffy_block, silentgems:black_fluffy_block"
"silentgems:gem_blocks","thermal:ruby_block, silentgems:ruby_block, silentgems:garnet_block, silentgems:topaz_block, silentgems:amber_block, silentgems:heliodor_block, silentgems:peridot_block, silentgems:green_sapphire_block, silentgems:phosphophyllite_block, silentgems:aquamarine_block, thermal:sapphire_block, silentgems:sapphire_block, silentgems:tanzanite_block, silentgems:amethyst_block, silentgems:agate_block, silentgems:morganite_block, silentgems:onyx_block, silentgems:opal_block, silentgems:carnelian_block, silentgems:spinel_block, silentgems:citrine_block, silentgems:jasper_block, silentgems:zircon_block, silentgems:moldavite_block, silentgems:malachite_block, silentgems:turquoise_block, silentgems:euclase_block, silentgems:benitoite_block, silentgems:iolite_block, silentgems:alexandrite_block, silentgems:lepidolite_block, byg:ametrine_block, silentgems:ametrine_block, silentgems:black_diamond_block, silentgems:moonstone_block, silentgems:pyrope_block, silentgems:coral_block, silentgems:sunstone_block, silentgems:cats_eye_block, silentgems:yellow_diamond_block, silentgems:jade_block, silentgems:chrysoprase_block, emendatusenigmatica:apatite_block, thermal:apatite_block, silentgems:apatite_block, emendatusenigmatica:fluorite_block, silentgems:fluorite_block, silentgems:kyanite_block, silentgems:sodalite_block, silentgems:ammolite_block, silentgems:kunzite_block, silentgems:rose_quartz_block, silentgems:tektite_block, silentgems:pearl_block"
"silentgems:gems","thermal:ruby, silentgems:ruby, silentgems:garnet, silentgems:topaz, silentgems:amber, silentgems:heliodor, silentgems:peridot, silentgems:green_sapphire, silentgems:phosphophyllite, astralsorcery:aquamarine, silentgems:aquamarine, thermal:sapphire, silentgems:sapphire, silentgems:tanzanite, silentgems:amethyst, silentgems:agate, silentgems:morganite, silentgems:onyx, silentgems:opal, silentgems:carnelian, silentgems:spinel, silentgems:citrine, silentgems:jasper, silentgems:zircon, silentgems:moldavite, silentgems:malachite, silentgems:turquoise, silentgems:euclase, silentgems:benitoite, silentgems:iolite, silentgems:alexandrite, silentgems:lepidolite, byg:ametrine_gems, silentgems:ametrine, silentgems:black_diamond, silentgems:moonstone, silentgems:pyrope, silentgems:coral, silentgems:sunstone, silentgems:cats_eye, silentgems:yellow_diamond, silentgems:jade, silentgems:chrysoprase, emendatusenigmatica:apatite_gem, thermal:apatite, silentgems:apatite, mekanism:fluorite_gem, emendatusenigmatica:fluorite_gem, silentgems:fluorite, silentgems:kyanite, silentgems:sodalite, silentgems:ammolite, silentgems:kunzite, silentgems:rose_quartz, silentgems:tektite, silentgems:pearl"
"silentgems:gems/classic","thermal:ruby, silentgems:ruby, silentgems:garnet, silentgems:topaz, silentgems:amber, silentgems:heliodor, silentgems:peridot, silentgems:green_sapphire, silentgems:phosphophyllite, astralsorcery:aquamarine, silentgems:aquamarine, thermal:sapphire, silentgems:sapphire, silentgems:tanzanite, silentgems:amethyst, silentgems:agate, silentgems:morganite, silentgems:onyx, silentgems:opal"
"silentgems:gems/dark","silentgems:carnelian, silentgems:spinel, silentgems:citrine, silentgems:jasper, silentgems:zircon, silentgems:moldavite, silentgems:malachite, silentgems:turquoise, silentgems:euclase, silentgems:benitoite, silentgems:iolite, silentgems:alexandrite, silentgems:lepidolite, byg:ametrine_gems, silentgems:ametrine, silentgems:black_diamond, silentgems:moonstone"
"silentgems:gems/light","silentgems:pyrope, silentgems:coral, silentgems:sunstone, silentgems:cats_eye, silentgems:yellow_diamond, silentgems:jade, silentgems:chrysoprase, emendatusenigmatica:apatite_gem, thermal:apatite, silentgems:apatite, mekanism:fluorite_gem, emendatusenigmatica:fluorite_gem, silentgems:fluorite, silentgems:kyanite, silentgems:sodalite, silentgems:ammolite, silentgems:kunzite, silentgems:rose_quartz, silentgems:tektite, silentgems:pearl"
"silentgems:glowroses","silentgems:ruby_glowrose, silentgems:garnet_glowrose, silentgems:topaz_glowrose, silentgems:amber_glowrose, silentgems:heliodor_glowrose, silentgems:peridot_glowrose, silentgems:green_sapphire_glowrose, silentgems:phosphophyllite_glowrose, silentgems:aquamarine_glowrose, silentgems:sapphire_glowrose, silentgems:tanzanite_glowrose, silentgems:amethyst_glowrose, silentgems:agate_glowrose, silentgems:morganite_glowrose, silentgems:onyx_glowrose, silentgems:opal_glowrose, silentgems:carnelian_glowrose, silentgems:spinel_glowrose, silentgems:citrine_glowrose, silentgems:jasper_glowrose, silentgems:zircon_glowrose, silentgems:moldavite_glowrose, silentgems:malachite_glowrose, silentgems:turquoise_glowrose, silentgems:euclase_glowrose, silentgems:benitoite_glowrose, silentgems:iolite_glowrose, silentgems:alexandrite_glowrose, silentgems:lepidolite_glowrose, silentgems:ametrine_glowrose, silentgems:black_diamond_glowrose, silentgems:moonstone_glowrose, silentgems:pyrope_glowrose, silentgems:coral_glowrose, silentgems:sunstone_glowrose, silentgems:cats_eye_glowrose, silentgems:yellow_diamond_glowrose, silentgems:jade_glowrose, silentgems:chrysoprase_glowrose, silentgems:apatite_glowrose, silentgems:fluorite_glowrose, silentgems:kyanite_glowrose, silentgems:sodalite_glowrose, silentgems:ammolite_glowrose, silentgems:kunzite_glowrose, silentgems:rose_quartz_glowrose, silentgems:tektite_glowrose, silentgems:pearl_glowrose"
"silentgems:glowroses/agate","silentgems:agate_glowrose"
"silentgems:glowroses/alexandrite","silentgems:alexandrite_glowrose"
"silentgems:glowroses/amber","silentgems:amber_glowrose"
"silentgems:glowroses/amethyst","silentgems:amethyst_glowrose"
"silentgems:glowroses/ametrine","silentgems:ametrine_glowrose"
"silentgems:glowroses/ammolite","silentgems:ammolite_glowrose"
"silentgems:glowroses/apatite","silentgems:apatite_glowrose"
"silentgems:glowroses/aquamarine","silentgems:aquamarine_glowrose"
"silentgems:glowroses/benitoite","silentgems:benitoite_glowrose"
"silentgems:glowroses/black_diamond","silentgems:black_diamond_glowrose"
"silentgems:glowroses/carnelian","silentgems:carnelian_glowrose"
"silentgems:glowroses/cats_eye","silentgems:cats_eye_glowrose"
"silentgems:glowroses/chrysoprase","silentgems:chrysoprase_glowrose"
"silentgems:glowroses/citrine","silentgems:citrine_glowrose"
"silentgems:glowroses/coral","silentgems:coral_glowrose"
"silentgems:glowroses/euclase","silentgems:euclase_glowrose"
"silentgems:glowroses/fluorite","silentgems:fluorite_glowrose"
"silentgems:glowroses/garnet","silentgems:garnet_glowrose"
"silentgems:glowroses/green_sapphire","silentgems:green_sapphire_glowrose"
"silentgems:glowroses/heliodor","silentgems:heliodor_glowrose"
"silentgems:glowroses/iolite","silentgems:iolite_glowrose"
"silentgems:glowroses/jade","silentgems:jade_glowrose"
"silentgems:glowroses/jasper","silentgems:jasper_glowrose"
"silentgems:glowroses/kunzite","silentgems:kunzite_glowrose"
"silentgems:glowroses/kyanite","silentgems:kyanite_glowrose"
"silentgems:glowroses/lepidolite","silentgems:lepidolite_glowrose"
"silentgems:glowroses/malachite","silentgems:malachite_glowrose"
"silentgems:glowroses/moldavite","silentgems:moldavite_glowrose"
"silentgems:glowroses/moonstone","silentgems:moonstone_glowrose"
"silentgems:glowroses/morganite","silentgems:morganite_glowrose"
"silentgems:glowroses/onyx","silentgems:onyx_glowrose"
"silentgems:glowroses/opal","silentgems:opal_glowrose"
"silentgems:glowroses/pearl","silentgems:pearl_glowrose"
"silentgems:glowroses/peridot","silentgems:peridot_glowrose"
"silentgems:glowroses/phosphophyllite","silentgems:phosphophyllite_glowrose"
"silentgems:glowroses/pyrope","silentgems:pyrope_glowrose"
"silentgems:glowroses/rose_quartz","silentgems:rose_quartz_glowrose"
"silentgems:glowroses/ruby","silentgems:ruby_glowrose"
"silentgems:glowroses/sapphire","silentgems:sapphire_glowrose"
"silentgems:glowroses/sodalite","silentgems:sodalite_glowrose"
"silentgems:glowroses/spinel","silentgems:spinel_glowrose"
"silentgems:glowroses/sunstone","silentgems:sunstone_glowrose"
"silentgems:glowroses/tanzanite","silentgems:tanzanite_glowrose"
"silentgems:glowroses/tektite","silentgems:tektite_glowrose"
"silentgems:glowroses/topaz","silentgems:topaz_glowrose"
"silentgems:glowroses/turquoise","silentgems:turquoise_glowrose"
"silentgems:glowroses/yellow_diamond","silentgems:yellow_diamond_glowrose"
"silentgems:glowroses/zircon","silentgems:zircon_glowrose"
"silentgems:hardened_rocks","silentgems:hardened_stone, silentgems:hardened_netherrack, silentgems:hardened_end_stone"
"silentgems:pedestals","silentgems:stone_pedestal, silentgems:granite_pedestal, silentgems:diorite_pedestal, silentgems:andesite_pedestal, silentgems:obsidian_pedestal"
