"Mod name","Registry name","Item ID","Display name","Recipe name","Tags"
"Pam's HarvestCraft 2 Crops","pamhc2crops:bakedsweetpotatoitem",4931,"Baked Sweet Potato","pamhc2crops:bakedsweetpotatoitem_forge",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:bakedsweetpotatoitem",4931,"Baked Sweet Potato","pamhc2crops:bakedsweetpotatoitem_smoker",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:bakedtaroitem",4932,"Baked Taro","pamhc2crops:bakedtaroitem_campfire",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:bakedtaroitem",4932,"Baked Taro","pamhc2crops:bakedtaroitem_forge",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:bakedtaroitem",4932,"Baked Taro","pamhc2crops:bakedtaroitem_smoker",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:bakedturnipitem",4933,"Baked Turnip","pamhc2crops:bakedturnipitem_campfire",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:bakedturnipitem",4933,"Baked Turnip","pamhc2crops:bakedturnipitem_forge",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:bakedturnipitem",4933,"Baked Turnip","pamhc2crops:bakedturnipitem_smoker",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:bakedwaterchestnutitem",4934,"Baked Water Chestnut","pamhc2crops:bakedwaterchestnutitem_campfire","supplementaries:cookies"
"Pam's HarvestCraft 2 Crops","pamhc2crops:bakedwaterchestnutitem",4934,"Baked Water Chestnut","pamhc2crops:bakedwaterchestnutitem_forge","supplementaries:cookies"
"Pam's HarvestCraft 2 Crops","pamhc2crops:bakedwaterchestnutitem",4934,"Baked Water Chestnut","pamhc2crops:bakedwaterchestnutitem_smoker","supplementaries:cookies"
"Pam's HarvestCraft 2 Crops","pamhc2crops:barleyseeditem",4943,"Barley Seed","pamhc2crops:barleyseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/barley"
"Pam's HarvestCraft 2 Crops","pamhc2crops:beanseeditem",4944,"Bean Seed","pamhc2crops:beanseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/bean"
"Pam's HarvestCraft 2 Crops","pamhc2crops:bellpepperseeditem",4945,"Bellpepper Seed","pamhc2crops:bellpepperseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/bellpepper"
"Pam's HarvestCraft 2 Crops","pamhc2crops:blackberryseeditem",4946,"Blackberry Seed","pamhc2crops:blackberryseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/blackberry"
"Pam's HarvestCraft 2 Crops","pamhc2crops:blueberryseeditem",4947,"Blueberry Seed","pamhc2crops:blueberryseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/blueberry"
"Pam's HarvestCraft 2 Crops","pamhc2crops:broccoliseeditem",4948,"Broccoli Seed","pamhc2crops:broccoliseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/broccoli"
"Pam's HarvestCraft 2 Crops","pamhc2crops:brusselsproutseeditem",4949,"Brusselsprout Seed","pamhc2crops:brusselsproutseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/brusselsprout"
"Pam's HarvestCraft 2 Crops","pamhc2crops:cabbageseeditem",4950,"Cabbage Seed","pamhc2crops:cabbageseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/cabbage"
"Pam's HarvestCraft 2 Crops","pamhc2crops:cactusfruitseeditem",4951,"Cactusfruit Seed","pamhc2crops:cactusfruitseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/cactusfruit"
"Pam's HarvestCraft 2 Crops","pamhc2crops:candleberryseeditem",4952,"Candleberry Seed","pamhc2crops:candleberryseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/candleberry"
"Pam's HarvestCraft 2 Crops","pamhc2crops:cantaloupeseeditem",4953,"Cantaloupe Seed","pamhc2crops:cantaloupeseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/cantaloupe"
"Pam's HarvestCraft 2 Crops","pamhc2crops:cassavaseeditem",4954,"Cassava Seed","pamhc2crops:cassavaseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/cassava"
"Pam's HarvestCraft 2 Crops","pamhc2crops:cauliflowerseeditem",4955,"Cauliflower Seed","pamhc2crops:cauliflowerseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/cauliflower"
"Pam's HarvestCraft 2 Crops","pamhc2crops:celeryseeditem",4956,"Celery Seed","pamhc2crops:celeryseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/celery"
"Pam's HarvestCraft 2 Crops","pamhc2crops:chickpeaseeditem",4957,"Chickpea Seed","pamhc2crops:chickpeaseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/chickpea"
"Pam's HarvestCraft 2 Crops","pamhc2crops:chilipepperseeditem",4958,"Chilipepper Seed","pamhc2crops:chilipepperseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/chilipepper"
"Pam's HarvestCraft 2 Crops","pamhc2crops:coffeebeanseeditem",4959,"Coffeebean Seed","pamhc2crops:coffeebeanseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/coffeebean"
"Pam's HarvestCraft 2 Crops","pamhc2crops:cornseeditem",4960,"Corn Seed","pamhc2crops:cornseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/corn"
"Pam's HarvestCraft 2 Crops","pamhc2crops:cottonseeditem",4961,"Cotton Seed","pamhc2crops:cottonseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/cotton"
"Pam's HarvestCraft 2 Crops","pamhc2crops:cranberryseeditem",4962,"Cranberry Seed","pamhc2crops:cranberryseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/cranberry"
"Pam's HarvestCraft 2 Crops","pamhc2crops:cucumberseeditem",4963,"Cucumber Seed","pamhc2crops:cucumberseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/cucumber"
"Pam's HarvestCraft 2 Crops","pamhc2crops:eggplantseeditem",4964,"Eggplant Seed","pamhc2crops:eggplantseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/eggplant"
"Pam's HarvestCraft 2 Crops","pamhc2crops:elderberryseeditem",4965,"Elderberry Seed","pamhc2crops:elderberryseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/elderberry"
"Pam's HarvestCraft 2 Crops","pamhc2crops:flaxseeditem",4966,"Flax Seed","pamhc2crops:flaxseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/flax"
"Pam's HarvestCraft 2 Crops","pamhc2crops:garlicseeditem",4967,"Garlic Seed","pamhc2crops:garlicseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/garlic"
"Pam's HarvestCraft 2 Crops","pamhc2crops:gingerseeditem",4968,"Ginger Seed","pamhc2crops:gingerseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/ginger"
"Pam's HarvestCraft 2 Crops","pamhc2crops:grapeseeditem",4969,"Grape Seed","pamhc2crops:grapeseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/grape"
"Pam's HarvestCraft 2 Crops","pamhc2crops:greengrapeseeditem",4970,"Green Grape Seed","pamhc2crops:greengrapeseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/greengrape"
"Pam's HarvestCraft 2 Crops","pamhc2crops:hotcoffeeitem",4937,"Hot Coffee","pamhc2crops:hotcoffeeitem_campfire","diet:ingredients"
"Pam's HarvestCraft 2 Crops","pamhc2crops:hotcoffeeitem",4937,"Hot Coffee","pamhc2crops:hotcoffeeitem_forge","diet:ingredients"
"Pam's HarvestCraft 2 Crops","pamhc2crops:hotcoffeeitem",4937,"Hot Coffee","pamhc2crops:hotcoffeeitem_smoker","diet:ingredients"
"Pam's HarvestCraft 2 Crops","pamhc2crops:hotteaitem",4936,"Hot Tea","pamhc2crops:hotteaitem_campfire","diet:ingredients"
"Pam's HarvestCraft 2 Crops","pamhc2crops:hotteaitem",4936,"Hot Tea","pamhc2crops:hotteaitem_forge","diet:ingredients"
"Pam's HarvestCraft 2 Crops","pamhc2crops:hotteaitem",4936,"Hot Tea","pamhc2crops:hotteaitem_smoker","diet:ingredients"
"Pam's HarvestCraft 2 Crops","pamhc2crops:huckleberryseeditem",4971,"Huckleberry Seed","pamhc2crops:huckleberryseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/huckleberry"
"Pam's HarvestCraft 2 Crops","pamhc2crops:jicamaseeditem",4972,"Jicama Seed","pamhc2crops:jicamaseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/jicama"
"Pam's HarvestCraft 2 Crops","pamhc2crops:juniperberryseeditem",4973,"Juniperberry Seed","pamhc2crops:juniperberryseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/juniperberry"
"Pam's HarvestCraft 2 Crops","pamhc2crops:juteseeditem",4974,"Jute Seed","pamhc2crops:juteseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/jute"
"Pam's HarvestCraft 2 Crops","pamhc2crops:kaleseeditem",4975,"Kale Seed","pamhc2crops:kaleseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/kale"
"Pam's HarvestCraft 2 Crops","pamhc2crops:kenafseeditem",4976,"Kenaf Seed","pamhc2crops:kenafseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/kenaf"
"Pam's HarvestCraft 2 Crops","pamhc2crops:kiwiseeditem",4977,"Kiwi Seed","pamhc2crops:kiwiseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/kiwi"
"Pam's HarvestCraft 2 Crops","pamhc2crops:kohlrabiseeditem",4978,"Kohlrabi Seed","pamhc2crops:kohlrabiseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/kohlrabi"
"Pam's HarvestCraft 2 Crops","pamhc2crops:leekseeditem",4979,"Leek Seed","pamhc2crops:leekseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/leek"
"Pam's HarvestCraft 2 Crops","pamhc2crops:lentilseeditem",4980,"Lentil Seed","pamhc2crops:lentilseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/lentil"
"Pam's HarvestCraft 2 Crops","pamhc2crops:lettuceseeditem",4981,"Lettuce Seed","pamhc2crops:lettuceseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/lettuce"
"Pam's HarvestCraft 2 Crops","pamhc2crops:milletseeditem",4982,"Millet Seed","pamhc2crops:milletseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/millet"
"Pam's HarvestCraft 2 Crops","pamhc2crops:mulberryseeditem",4983,"Mulberry Seed","pamhc2crops:mulberryseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/mulberry"
"Pam's HarvestCraft 2 Crops","pamhc2crops:mustardseedsseeditem",4984,"Mustard Seeds Seed","pamhc2crops:mustardseedsseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/mustardseeds"
"Pam's HarvestCraft 2 Crops","pamhc2crops:oatsseeditem",4985,"Oats Seed","pamhc2crops:oatsseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/oats"
"Pam's HarvestCraft 2 Crops","pamhc2crops:okraseeditem",4986,"Okra Seed","pamhc2crops:okraseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/okra"
"Pam's HarvestCraft 2 Crops","pamhc2crops:onionseeditem",4987,"Onion Seed","pamhc2crops:onionseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/onion"
"Pam's HarvestCraft 2 Crops","pamhc2crops:parsnipseeditem",4988,"Parsnip Seed","pamhc2crops:parsnipseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/parsnip"
"Pam's HarvestCraft 2 Crops","pamhc2crops:peanutseeditem",4989,"Peanut Seed","pamhc2crops:peanutseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/peanut"
"Pam's HarvestCraft 2 Crops","pamhc2crops:peasseeditem",4990,"Peas Seed","pamhc2crops:peasseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/peas"
"Pam's HarvestCraft 2 Crops","pamhc2crops:pineappleseeditem",4991,"Pineapple Seed","pamhc2crops:pineappleseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/pineapple"
"Pam's HarvestCraft 2 Crops","pamhc2crops:quinoaseeditem",4992,"Quinoa Seed","pamhc2crops:quinoaseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/quinoa"
"Pam's HarvestCraft 2 Crops","pamhc2crops:radishseeditem",4993,"Radish Seed","pamhc2crops:radishseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/radish"
"Pam's HarvestCraft 2 Crops","pamhc2crops:raspberryseeditem",4994,"Raspberry Seed","pamhc2crops:raspberryseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/raspberry"
"Pam's HarvestCraft 2 Crops","pamhc2crops:rhubarbseeditem",4995,"Rhubarb Seed","pamhc2crops:rhubarbseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/rhubarb"
"Pam's HarvestCraft 2 Crops","pamhc2crops:riceseeditem",4996,"Rice Seed","pamhc2crops:riceseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/rice"
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedgarlicitem",4920,"Roasted Garlic","pamhc2crops:roastedgarlicitem_campfire","diet:vegetables"
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedgarlicitem",4920,"Roasted Garlic","pamhc2crops:roastedgarlicitem_forge","diet:vegetables"
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedgarlicitem",4920,"Roasted Garlic","pamhc2crops:roastedgarlicitem_smoker","diet:vegetables"
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedkohlrabiitem",4923,"Roasted Kohlrabi","pamhc2crops:roastedkohlrabiitem_campfire",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedkohlrabiitem",4923,"Roasted Kohlrabi","pamhc2crops:roastedkohlrabiitem_forge",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedkohlrabiitem",4923,"Roasted Kohlrabi","pamhc2crops:roastedkohlrabiitem_smoker",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedleekitem",4922,"Roasted Leek","pamhc2crops:roastedleekitem_campfire",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedleekitem",4922,"Roasted Leek","pamhc2crops:roastedleekitem_forge",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedleekitem",4922,"Roasted Leek","pamhc2crops:roastedleekitem_smoker",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedmushroomitem",4935,"Roasted Mushroom","pamhc2crops:roastedmushroomitem_campfire","supplementaries:cookies"
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedmushroomitem",4935,"Roasted Mushroom","pamhc2crops:roastedmushroomitem_forge","supplementaries:cookies"
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedmushroomitem",4935,"Roasted Mushroom","pamhc2crops:roastedmushroomitem_smoker","supplementaries:cookies"
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedonionitem",4924,"Roasted Onion","pamhc2crops:roastedonionitem_campfire",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedonionitem",4924,"Roasted Onion","pamhc2crops:roastedonionitem_forge",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedonionitem",4924,"Roasted Onion","pamhc2crops:roastedonionitem_smoker",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedpeanutitem",4926,"Roasted Peanut","pamhc2crops:roastedpeanutitem_campfire",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedpeanutitem",4926,"Roasted Peanut","pamhc2crops:roastedpeanutitem_forge",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedpeanutitem",4926,"Roasted Peanut","pamhc2crops:roastedpeanutitem_smoker",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedradishitem",4927,"Roasted Radish","pamhc2crops:roastedradishitem_campfire",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedradishitem",4927,"Roasted Radish","pamhc2crops:roastedradishitem_forge",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedradishitem",4927,"Roasted Radish","pamhc2crops:roastedradishitem_smoker",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedrhubarbitem",4928,"Roasted Rhubarb","pamhc2crops:roastedrhubarbitem_campfire",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedrhubarbitem",4928,"Roasted Rhubarb","pamhc2crops:roastedrhubarbitem_forge",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedrhubarbitem",4928,"Roasted Rhubarb","pamhc2crops:roastedrhubarbitem_smoker",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedscallionitem",4930,"Roasted Scallion","pamhc2crops:roastedscallionitem_campfire",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedscallionitem",4930,"Roasted Scallion","pamhc2crops:roastedscallionitem_forge",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:roastedscallionitem",4930,"Roasted Scallion","pamhc2crops:roastedscallionitem_smoker",""
"Pam's HarvestCraft 2 Crops","pamhc2crops:rutabagaseeditem",4997,"Rutabaga Seed","pamhc2crops:rutabagaseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/rutabaga"
"Pam's HarvestCraft 2 Crops","pamhc2crops:ryeseeditem",4998,"Rye Seed","pamhc2crops:ryeseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/rye"
"Pam's HarvestCraft 2 Crops","pamhc2crops:scallionseeditem",4999,"Scallion Seed","pamhc2crops:scallionseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/scallion"
"Pam's HarvestCraft 2 Crops","pamhc2crops:sesameseedsseeditem",5000,"Sesame Seeds Seed","pamhc2crops:sesameseedsseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/sesameseeds"
"Pam's HarvestCraft 2 Crops","pamhc2crops:sisalseeditem",5001,"Sisal Seed","pamhc2crops:sisalseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/sisal"
"Pam's HarvestCraft 2 Crops","pamhc2crops:soybeanseeditem",5002,"Soybean Seed","pamhc2crops:soybeanseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/soybean"
"Pam's HarvestCraft 2 Crops","pamhc2crops:spiceleafseeditem",5003,"Spiceleaf Seed","pamhc2crops:spiceleafseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/spiceleaf"
"Pam's HarvestCraft 2 Crops","pamhc2crops:spinachseeditem",5004,"Spinach Seed","pamhc2crops:spinachseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/spinach"
"Pam's HarvestCraft 2 Crops","pamhc2crops:strawberryseeditem",5005,"Strawberry Seed","pamhc2crops:strawberryseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/strawberry"
"Pam's HarvestCraft 2 Crops","pamhc2crops:sweetpotatoseeditem",5006,"Sweet Potato Seed","pamhc2crops:sweetpotatoseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/sweetpotato"
"Pam's HarvestCraft 2 Crops","pamhc2crops:taroseeditem",5007,"Taro Seed","pamhc2crops:taroseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/taro"
"Pam's HarvestCraft 2 Crops","pamhc2crops:tealeafseeditem",5008,"Tealeaf Seed","pamhc2crops:tealeafseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/tealeaf"
"Pam's HarvestCraft 2 Crops","pamhc2crops:tomatilloseeditem",5009,"Tomatillo Seed","pamhc2crops:tomatilloseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/tomatillo"
"Pam's HarvestCraft 2 Crops","pamhc2crops:tomatoseeditem",5010,"Tomato Seed","pamhc2crops:tomatoseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/tomato"
"Pam's HarvestCraft 2 Crops","pamhc2crops:turnipseeditem",5011,"Turnip Seed","pamhc2crops:turnipseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/turnip"
"Pam's HarvestCraft 2 Crops","pamhc2crops:waterchestnutseeditem",5012,"Waterchestnut Seed","pamhc2crops:waterchestnutseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/waterchestnut"
"Pam's HarvestCraft 2 Crops","pamhc2crops:whitemushroomseeditem",5013,"White Mushroom Seed","pamhc2crops:whitemushroomseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/whitemushroom"
"Pam's HarvestCraft 2 Crops","pamhc2crops:wintersquashseeditem",5014,"Winter Squash Seed","pamhc2crops:wintersquashseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/wintersquash"
"Pam's HarvestCraft 2 Crops","pamhc2crops:zucchiniseeditem",5015,"Zucchini Seed","pamhc2crops:zucchiniseeditem","alexsmobs:crow_foodstuffs, ars_nouveau:sylph/denied_drop, forge:seeds, forge:seeds/zucchini"
"Pam's HarvestCraft 2 Food Core","minecraft:bread",621,"Bread","pamhc2foodcore:bread_dough","forge:bread, forge:bread/bread, forge:bread/wheat"
"Pam's HarvestCraft 2 Food Core","minecraft:sugar",714,"Sugar","pamhc2foodcore:sugar_x2_beet","alexsmobs:crow_foodstuffs, alexsmobs:raccoon_foodstuffs, diet:sugars, forge:sugar, forge:sugar/sugar"
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:applejellyitem",6538,"Apple Jelly","pamhc2foodcore:applejellyitem","forge:applejelly, forge:applejelly/applejelly, forge:jellies, forge:jellies/applejelly"
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:applejellytoastitem",6539,"Apple Jelly Toast","pamhc2foodcore:applejellytoastitem",""
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:applejuiceitem",6536,"Apple Juice","pamhc2foodcore:applejuiceitem","forge:applejuice, forge:applejuice/applejuice, forge:juices, forge:juices/applejuice"
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:applepieitem",6490,"Apple Pie","pamhc2foodcore:applepieitem",""
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:applesauceitem",6540,"Applesauce","pamhc2foodcore:applesauceitem",""
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:applesmoothieitem",6537,"Apple Smoothie","pamhc2foodcore:applesmoothieitem",""
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:appleyogurtitem",6515,"Apple Yogurt","pamhc2foodcore:appleyogurtitem",""
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:baconandeggsitem",6565,"Bacon and Eggs","pamhc2foodcore:baconandeggsitem",""
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:baconcheeseburgeritem",6560,"Bacon Cheeseburger","pamhc2foodcore:baconcheeseburgeritem",""
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:bakedvegetablemedlyitem",6602,"Baked Vegetable Medly","pamhc2foodcore:bakedvegetablemedlyitem",""
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:bakewareitem",6472,"Bakeware","pamhc2foodcore:tool_bakeware","forge:tool_bakeware, forge:tool_bakeware/bakeware"
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:basiccheeseburgeritem",6559,"Basic Cheeseburger","pamhc2foodcore:basiccheeseburgeritem",""
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:basicchickensandwichitem",6552,"Basic Chicken Sandwich","pamhc2foodcore:basicchickensandwichitem",""
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:basicfishsandwichitem",6569,"Basic Fish Sandwich","pamhc2foodcore:basicfishsandwichitem",""
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:basichamburgeritem",6558,"Basic Hamburger","pamhc2foodcore:basichamburgeritem",""
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:batteritem",6496,"Batter","pamhc2foodcore:batteritem_x2","diet:grains, forge:batter, forge:batter/batter"
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:beefjerkyitem",6561,"Beef Jerky","pamhc2foodcore:beefjerkyitem",""
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:boiledeggitem",6533,"Boiled Egg","pamhc2foodcore:boiledeggitem","forge:boiledegg, forge:boiledegg/boiledegg"
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:butteredbakedpotatoitem",6576,"Buttered Baked Potato","pamhc2foodcore:butteredbakedpotatoitem",""
"Pam's HarvestCraft 2 Food Core","pamhc2foodcore:butteritem",6510,"Butter","pamhc2foodcore:butteritem","diet:ingredients, forge:butter, forge:butter/butter"
